e1,e2,g12,f_nu12,f_nu23,ar,fiber_massfrac,fiber_density,matrix_modulus,matrix_poisson,matrix_density,a11,a22,a12,a13,a23,E1,E2,E3,G12,G13,G23,nu12,nu13,nu23
100423.32061566412,11143.434055149555,11405.458007007837,0.2363782162312418,0.05679822571575642,25.980529259890318,0.3063295550178736,1989.6616601850837,5583.00010766834,0.306756446659565,1001.4982664957643,0.40392711317514196,0.42108161611169737,0.15112658243774996,-0.05224744951541314,-0.04087662445441608,9325.748391308402,8991.99712256092,7227.0000722700015,3824.3842741318645,3161.4555341279124,3305.1295610787943,0.2727501632005968,0.2961764431595635,0.3137127956119054
263365.841191262,36451.13784074783,36788.468688726425,0.4122978670988232,0.28961063399910925,11.556144766509533,0.15272244568914176,1356.199452886358,3157.7670192345977,0.4106418967247009,1435.676891170442,0.1882611671006538,0.45551899264714496,0.1861207420740545,0.19004086821147814,0.3357569602360628,4695.056105920466,6198.475175106923,5441.288497116117,1938.548027527382,1939.1494890341098,2265.0056625141565,0.3275975397906005,0.39709845532654114,0.36246203433955243
190264.8901566863,16552.758492529392,15197.404339909554,0.12104375483468176,0.46856464885175225,3.4784748451784253,0.28427900061942635,1767.1741411089897,1471.3592398911715,0.36238991728052494,1206.478150561452,0.30041506745146657,0.38950443327874085,-0.0398412266876104,0.023139718511845174,-0.028134165978606514,2337.1038608955782,2435.8162420227018,2347.0872647045016,891.503967192654,871.5356458079135,894.3743851176104,0.33027951762176316,0.3438814620921754,0.3428411360646953
150094.3414401263,31118.294447660446,33684.017438441515,0.2870058075524866,0.2615889897942543,17.79875833634287,0.1879190429113805,2570.7112004049122,4066.270062699914,0.280301342215389,1080.504959821701,0.31536357574213686,0.23915385418766003,-0.1979264669203148,-0.0678656196510569,-0.1136544744585146,5339.313364301351,4851.072086931212,6049.240820277055,2272.0559834594324,2329.156379559324,2292.6314824155165,0.3185647925676758,0.23884884403865664,0.24892306199670128
121758.6437240243,21730.4861061275,42757.03285634518,0.35045153629034753,0.18348558358848094,27.783416068181396,0.23450068770907817,1631.9805246777833,1827.6105299592018,0.3961603971198201,1300.7797261700034,0.28102744080730674,0.4072892947099395,-0.2566554752026686,-0.13568601906369418,0.1343951487976487,3172.7901516593697,3311.806590495115,3303.4917908229,1732.6818449596285,1551.7829986654665,1749.0773616917077,0.37248556380480996,0.3573830826829114,0.3664182811723795
206881.8378727883,25382.020372897387,6199.247885495424,0.16632815022021533,0.3889590394496918,13.434915976598859,0.2084532309323549,2347.1874706447124,4408.483266830444,0.33653083253651855,1137.3021075502038,0.43137654477866677,0.3269397674101946,0.18677210583751783,-0.01969517121185686,0.019422046838317917,6958.458005705936,5812.263876780005,5746.4659234570745,2652.449537147556,2404.481954362933,2527.7419680998964,0.34636420569201865,0.3210562939252662,0.3624992734670154
289718.13381649554,5449.99973103404,27964.999977499247,0.4001596729736775,0.3763061133772135,5.196435286663473,0.3248578101862222,2126.668035844341,5235.522602684796,0.2504859695024788,908.0756083130836,0.1936203523766495,0.40375681972294397,0.04123278308355971,0.10936970328212488,-0.11865505197591511,6311.139160618492,7757.350089209525,7640.003056001223,2784.1968984046553,2807.4115665356544,3148.614609571788,0.20706216472073208,0.21183969706532027,0.22546738034287486
77977.2779904306,41671.86878994107,20303.78568172455,0.22599386419169604,0.1415617619454861,19.649257632903755,0.10093819620087743,1578.899192949757,2797.4721314385533,0.3769124090857804,1379.7586742788553,0.3872410388012642,0.3505440217005256,0.003494842082693187,0.0362196184667639,0.010924775379191223,4147.140546593124,4048.09132494029,3822.7761000038226,1519.733742648288,1454.7782190605044,1432.480052715266,0.3510554472691079,0.3708829262223697,0.3718090920131158
56415.59204086661,12764.723774045706,23987.085178494453,0.15494622425176202,0.3188794745132327,16.67440342158079,0.2545634453650564,1737.3996471054852,1938.429539091885,0.29461204444989564,1410.9920740127563,0.34615266631139613,0.2979896811607364,0.015578731052347283,0.003379323082777735,-0.027685112464443464,4006.4102564102564,3750.6563648638507,4060.7488020791034,1527.1605503886624,1596.8573846669753,1537.1372356123954,0.27516826923076926,0.26114583333333335,0.25488710524341757
283701.58509351313,31458.09230580926,19055.6429810822,0.34009166308678684,0.08596016887575389,2.355005156248808,0.2181075610220432,2283.853495121002,4531.506997533143,0.34825405484065414,951.0276574641466,0.09759756150664738,0.7150938611993668,-0.06823922579834323,0.08283213815771719,-0.034842013647263914,5348.165579206332,5947.424765076722,5399.859603650305,2049.936451969989,1999.880007199568,2082.1187640543017,0.3091614076371804,0.3467804043213178,0.3443856310217676
232199.44345764816,7366.115298122168,41507.53131881356,0.19375963965430856,0.23565012332051993,8.614823588170111,0.33607750725932417,2189.9429491255432,4799.462504684925,0.4188301672041416,1170.77812012285,0.2539690539555195,0.2458869262912673,0.0003151219554324022,-0.02855819621867179,0.01712941916463923,7803.355442840421,7745.93338497289,10537.18572843565,2773.771219349828,3271.6089772950336,3241.386016660724,0.40202106905969565,0.2822629730784237,0.281727343144849
131347.54467755556,36801.69362202287,2222.659796476364,0.3669020605273544,0.4429477332904935,23.041862894780934,0.12250141138210893,1473.4168240334839,2373.6213743686676,0.2983912818133831,1341.2871742621064,0.3736089833327823,0.2699611872654838,0.04829970535357474,-0.010882835615365774,-0.15311490514233783,4413.257425305618,3800.8361839604713,4303.851947493006,1584.032947885316,1698.5426504059517,1569.2182154850454,0.3087867955337835,0.2877090780705238,0.27154694032687193
171372.19007126987,2360.375128686428,14024.52677860856,0.4457260252907872,0.41125228013843296,22.151572482660413,0.2921058211009949,2052.8953747358173,5706.25271089375,0.36255969272926447,1114.9332884699106,0.3401392970802091,0.301478238862332,0.24265399725271578,0.08699642647630333,-0.11400361956994216,7983.394539358135,6672.0042700827335,8290.4990880451,3198.2601464803142,3294.3501894251363,3205.8474657775787,0.3464074724572888,0.2797062110809516,0.27483319989324795
196081.04806393385,42709.74074304104,29781.19468688965,0.2687829865142703,0.20588656086474655,7.696095323190093,0.13321722242981196,1250.675885239616,3268.8149008899927,0.26466178612783553,1247.9376152157784,0.34314819114546874,0.27758318216596617,0.14654219878063118,-0.08543232851912562,-0.0305680865494116,4782.629489693433,4478.88207103507,4926.593753079121,1942.388749684362,1986.7286526006278,1959.6699915734189,0.2753885886460376,0.24991152135444064,0.25093832579388187
237787.2864715755,18630.093090236187,7503.994092345238,0.29753626431338487,0.10906354885548353,14.120347532443702,0.26728518926538525,1872.6344622671604,1047.737373970449,0.3283825162425637,1467.7158365026116,0.4392897269192303,0.4307108278015029,0.06917310387057951,-0.042856956669107445,0.03193788227371872,3645.6434560699963,3498.4606773019873,1989.970548435883,1411.7115590942458,893.2559178204555,899.4423457456377,0.2874225300765585,0.3626358002187386,0.3673383711167087
90611.14066280425,26409.165874123573,35614.2644174397,0.13259626436047256,0.3434851101413369,28.467962398193777,0.1761418114416301,2507.4184236116707,3630.4388558492064,0.4044835478439927,1045.2561339363456,0.2540297860251383,0.10986250015780823,-0.06731794918442723,0.2333905815045768,-0.1295581820838059,4645.5449224194,4596.010662744738,6060.606060606061,1601.332308480656,1997.8822448204903,1694.1399698443083,0.4478909226052216,0.3178063736876336,0.2902564573949811
86757.4521806091,19802.088882774115,18349.39730167389,0.38623562459833916,0.2437799460813403,6.685305948369205,0.16054483610205353,1901.7008593771607,4698.792532086372,0.33263081496581437,1022.046260163188,0.28624382966676837,0.24402947237213485,0.018614690984293285,0.05513008707351754,0.18090076561489066,5697.681043815167,5629.996622002027,6105.378838756945,2132.5144477853837,2225.8330180069893,2196.4022930439937,0.32973049968662754,0.3061250071221013,0.3035806778515933
249695.67842781544,27147.95184507966,24419.383112341166,0.21886102599091828,0.4764841145649552,21.346324897371233,0.3141557680442929,2452.107793977484,2127.687804400921,0.3859104535542428,1490.2115263044834,0.20795170753257775,0.6128859992630017,0.00464531042556208,0.02228364162202764,0.019386755256943597,5298.293949348309,12544.061014312774,5004.253615573238,2667.449118408066,1819.3726802998326,2480.958642419431,0.1695665995549433,0.42963865635265436,0.4023256689120536
200024.59893003106,3082.5267396867275,2869.948673993349,0.3597229427658022,0.2713795345649123,29.47145519591868,0.18009665110148487,2039.8134564049542,2560.4161890223622,0.3814280043542385,1269.4285796955228,0.16319257593232575,0.7416768889850331,-0.2351943478886388,-0.05258199396724153,0.13136562666394055,3218.0209171359616,5715.592135345222,2959.017606154757,1694.4844531051428,1261.1612773041415,1499.6101013736427,0.20968946098149638,0.4601448109412712,0.41840420667581163
159858.34267921746,43858.0575324595,40586.33731305599,0.1797471816651523,0.06429390478879214,14.932897744700313,0.2764527889899909,1321.9709634780884,4969.167401082814,0.25994524076581,1093.057875148952,0.20461377681904563,0.37678039106768424,-0.04572187565983399,-0.05333924215951529,-0.010455798783649509,8924.58723784025,11461.71215056105,12166.190157552162,3972.3524271073325,4056.795131845842,4765.081482893357,0.21012940651494866,0.19991075412762158,0.23742936719887217
143240.91719463468,9076.723627746105,30310.322780162096,0.10779528543353081,0.15806742455810308,1.3231916138902307,0.20063918656669555,2261.0300220549107,3453.0949955806136,0.41515732066705824,1325.7127963006496,0.45023076875684764,0.20712953967952616,0.12687160309210024,0.26251006085781986,0.13292327839499418,4333.694474539545,4149.721968628102,4257.493188010899,1519.548997857436,1536.287101333497,1499.47518368571,0.40367930660888407,0.38929577464788734,0.39420283840982656
228360.77441461384,38766.251519322395,13071.104243397713,0.27790496312081814,0.36364744503051044,15.890173089690506,0.22668281793594358,1460.1309237070382,5868.560074828565,0.31621588991954924,1186.846810206771,0.05592765179620003,0.4847453929720695,0.027535387061098062,0.11067309476551869,-0.006911569064915154,8491.847826086956,14945.67248053326,13369.877665619359,3227.576412871575,3361.1185802635114,5454.04963185165,0.18305876358695652,0.2268766983695652,0.31040667174819525
272142.2006841749,14667.353294789791,34789.85270857811,0.24368162169121205,0.40505602162331344,24.080972149968147,0.10875224289484323,1681.9674329366535,3795.203709974885,0.2764014959707856,966.0549966618419,0.139761468366748,0.43176434846040374,-0.00266466015341997,0.13063045765721232,0.00021797761067163983,4600.662495399338,6647.168306301515,6231.306081754736,1973.7101803971104,2055.7942561108484,2542.846971469257,0.20315605447184396,0.23191019506808982,0.27238101568731715
