e1,e2,g12,f_nu12,f_nu23,ar,fiber_massfrac,fiber_density,matrix_modulus,matrix_poisson,matrix_density,a11,a22,a12,a13,a23,E1,E2,E3,G12,G13,G23,nu12,nu13,nu23
216244.4562651217,11972.139809280634,15947.068725712597,0.22328304597176613,0.3434851101413369,478.8684468716383,0.1761418114416301,1762.28157998994,3630.4388558492064,0.4044835478439927,1121.046778280288,0.2540297860251383,0.10986250015780823,-0.06731794918442723,0.2333905815045768,-0.1295581820838059,6300.0063000063,5669.255626736209,11764.290672093926,2060.241460299147,3305.457310018841,2399.5776743293177,0.49009009009009014,0.214994014994015,0.18975565508248762
214702.98087224364,9119.083835743368,8491.785198450089,0.4044540175702423,0.2437799460813403,178.41801308095455,0.16054483610205353,1515.5077575240284,4698.792532086372,0.33263081496581437,1101.7052168026567,0.28624382966676837,0.24402947237213485,0.018614690984293285,0.05513008707351754,0.18090076561489066,8571.918395336877,8019.889325527308,11940.155938436556,3147.9207983127144,3842.1639067122605,3614.283648980772,0.3263757929024516,0.23805931767529576,0.2278691154062074
279878.2713711262,12291.161024011672,11112.915434874594,0.2849007328506559,0.4764841145649552,380.6389641016722,0.3141557680442929,1739.7476197686046,2127.687804400921,0.3859104535542428,1491.8429385870695,0.20795170753257775,0.6128859992630017,0.00464531042556208,0.02228364162202764,0.019386755256943597,10365.272192047763,35467.28143287817,9217.439395335976,6435.8347277641915,3588.860178007465,5802.820170602913,0.12598988349434057,0.3820535677266885,0.4386238694804043
260009.83957201242,1899.2729103192687,1807.477836497128,0.3855163876898587,0.2713795345649123,492.70972684025764,0.18009665110148487,1571.7758526094258,2560.4161890223622,0.3814280043542385,1307.857149746269,0.16319257593232575,0.7416768889850331,-0.2351943478886388,-0.05258199396724153,0.13136562666394055,3342.2459893048126,6635.700066357001,2854.2071012672677,2097.6233926960754,1526.4379045060446,1721.88167229148,0.16728275401069517,0.4916443850267379,0.4373258128732581
243943.33707168698,19506.888479925692,18094.100203365088,0.25696227261796595,0.06429390478879214,292.17789992690086,0.2764527889899909,1279.3215036392212,4969.167401082814,0.25994524076581,1160.8815626241267,0.20461377681904563,0.37678039106768424,-0.04572187565983399,-0.05333924215951529,-0.010455798783649509,11583.995551745707,18362.43779724196,20186.115989422473,5667.327854916407,5868.200222991609,7751.937984496125,0.1837916734239974,0.17097977434376663,0.23434143116840192
237296.36687785387,4487.676111981273,13656.730291433632,0.2055680610239506,0.15806742455810308,104.45781536400318,0.20063918656669555,1661.901120096445,3453.0949955806136,0.41515732066705824,1354.7606635838747,0.45023076875684764,0.20712953967952616,0.12687160309210024,0.26251006085781986,0.13292327839499418,9298.000929800093,6817.097279978186,7473.283013227711,2965.5990510083034,3748.969033515783,2715.841503489856,0.3673640167364017,0.3279125987912599,0.34900811234576323
271344.30976584554,17308.154065161943,6212.52228692174,0.32707497365772725,0.36364744503051044,305.3816977888346,0.22668281793594358,1335.6088948436081,5868.560074828565,0.31621588991954924,1239.0390085056424,0.05592765179620003,0.4847453929720695,0.027535387061098062,0.11067309476551869,-0.006911569064915154,8652.015919709293,24079.558862481637,19081.05632727828,3406.342609939708,3599.971200230398,8312.551953449709,0.12156082367191555,0.18059352829209208,0.31344361771292345
288856.88027366996,6901.811650022864,15591.072760522366,0.3026297297794372,0.40505602162331344,418.3582365512848,0.10875224289484323,1425.9867319371551,3795.203709974885,0.2764014959707856,1055.045830551535,0.139761468366748,0.43176434846040374,-0.00266466015341997,0.13063045765721232,0.00021797761067163983,5116.136293870869,10047.928619515087,8732.099196646874,2405.5809477988932,2528.3171521035597,3712.6415444588824,0.1609127187148266,0.19716566049319556,0.2744993619565327
204161.87196969986,14860.951852053404,3981.3024112954736,0.4331374876666814,0.17041660878807308,215.74828177690506,0.3326756776310503,1682.9902640078217,1229.5921463519335,0.3521398017182946,1413.9296165667474,0.3985110209973714,0.312537325083991,0.16151585857072717,0.15117665930168325,0.017776710129603215,10621.12328999915,7471.049682480389,7016.066792955869,3565.0623885918003,3416.2339437004644,2964.1925539483045,0.28310604129492734,0.299526297901266,0.25955173701905115
206470.26300430298,2341.719100251794,17459.566806443036,0.3510473748203367,0.46117287941277024,257.6747965067625,0.2103004233445972,1618.952850997448,3027.1837059408426,0.2684959715604782,1385.4452357627451,0.4831703062657635,0.1773746843633588,0.042370603135777805,-0.10810160853911206,0.07820158320610746,13084.894797445828,5738.880918220947,9085.127646043427,3194.8881789137376,4405.286343612335,2801.7482909335426,0.3304590181094944,0.2755286297498168,0.19820373027259683
297385.99648699164,18169.18084770441,4671.028967946768,0.22832214324735106,0.22814696982502936,458.2188334316015,0.24675249718129633,1361.4118878729641,5435.327025130391,0.37269985884428025,1020.7019238732755,0.39429195657150085,0.2346809020478456,0.09033695321092697,-0.025269340391420602,0.12933836640016752,17351.17033643919,11803.031018365517,16438.176019988823,5447.216472382613,6640.988179041041,5357.621216180016,0.36956257699581835,0.2917425780368885,0.2661111373400689
267413.1912179291,9566.175492480397,14347.043335437775,0.44026607582345606,0.10377495609223843,371.17305621504784,0.13030855138786138,1400.208325823769,3916.1681002005935,0.3998580034635961,1212.5612776726484,0.4690165441874464,0.21077855508845833,0.19225773470450733,0.11442172164458868,0.055029665324720464,10280.027961676056,5747.456750387953,7288.098535092195,2722.1254355400697,3300.11220381493,2770.3900709219856,0.4329228175500638,0.32553764546239566,0.38115983677222826
227071.0961893201,10958.080738782883,8080.443152226508,0.3109775905497372,0.3109676930308342,168.98872330784798,0.3438884531147778,1725.9648247156292,1343.229859136045,0.3188572411797941,1318.5173952952027,0.7905444044750332,0.060423777518140154,0.14789850446814876,-0.2668511089042219,-0.007104793975615707,8256.95648583932,2355.3242103775588,2556.4986194907456,1531.1121999020088,1760.7183730962233,1641.5509373255852,0.36931714969862117,0.32971678639253577,0.43118920319381965
241518.26398447156,7051.948997192085,2464.7055193781853,0.27643102295696736,0.3273957597464323,231.26944936811924,0.14101601685397328,1489.746136078611,4265.635785646737,0.34362868178635836,1134.587039705366,0.33466918247488875,0.3372254788874634,0.01378976419141325,0.00937482210393652,0.006007401699779995,8847.991505928154,8888.098835659051,8735.91333973967,3411.8048447628794,3377.4655498513916,3387.4191253683816,0.2999646080339763,0.3038400283135728,0.304195182650431
251403.52342277765,13231.080477125943,19930.165589787066,0.39720358029007913,0.12213831961154938,433.8427860289812,0.29990842323750255,1782.738965144381,1701.8528180196881,0.2850865973904729,1271.7968546785414,0.33250732156578355,0.21967569198630685,0.0430683479304699,-0.12149750181223892,-0.25898724925817673,10503.870676344233,7512.0192307692305,14841.419433354604,3536.6931918656055,5080.010160020321,4076.308495026904,0.29719651691648374,0.186317658056994,0.1658954326923077
283707.9666554928,4633.1815822049975,10327.264097519219,0.2340863757301122,0.18937347628176215,345.9389165043831,0.16834301562048493,1528.81079884246,2674.1301864385605,0.302225295919925,1463.6635975912213,0.4601253429059827,0.19812460241665814,0.08693981533676023,0.04848087119314565,-0.018821942572958696,14191.039777484497,6186.204763377667,10116.849613030501,3422.1963656274597,4737.764722603875,3079.7659377887285,0.3380021854201258,0.29185292406374613,0.19704918032786886
224835.79283580184,15673.632693476975,11770.716298371553,0.36142217186279596,0.42390494272112844,145.00282406806946,0.2594825885258615,1305.1077120006084,5090.208075940609,0.42897050531581044,1067.6665920764208,0.4403149689308783,0.2070239780019834,-0.050550420758677286,-0.12166799786543134,-0.1915400622186598,16798.252981689904,11366.219595362583,14190.83839473236,4837.461300309597,6147.0371281042535,4528.370239550785,0.43050562741474885,0.34636317822946416,0.3587860877472153
223406.61827474833,8032.362956553698,18752.8726356104,0.4296210441272706,0.13280608374625447,168.62636543810368,0.18511545648798344,1367.9655820596963,2197.1708992496133,0.3126996232010424,1194.8978900909424,0.5160529377898957,0.20496856675010303,-0.18253233101082236,-0.008038240720773951,-0.10789516110054011,8589.589417625837,3230.8089945722413,4273.321652920816,1873.6416098328712,2476.9642326364806,2014.4232706176222,0.3675313520013743,0.2800206150146023,0.3243409149651073
282112.8492243588,13730.414418503642,1260.1784877479076,0.30600882838480176,0.36744455244392155,366.01784117519855,0.2734478606376797,1624.9706118833274,4624.843009747565,0.41726605394855143,1336.0122060403228,0.3166490679605963,0.2500201093364413,-0.017485766986106786,-0.015657056631043685,0.18321615326283794,15670.051397768584,13365.053059260646,20864.19495503766,5218.389604967907,6768.18950930626,5942.123715015747,0.3997273411056788,0.268349630186787,0.2546176258319746
253089.0486203134,5729.55073043704,10584.152653813362,0.33234570203348995,0.38063307497650384,453.9928540587425,0.15549308564513922,1715.6154147349298,5058.833513408899,0.3556546991690993,1395.0533573515713,0.18555833946151906,0.657539754007022,-0.10070016775614742,-0.09970225063980413,0.14346197716202225,7049.203440011279,17364.125716270184,6727.664155005382,3715.538381511481,2969.9147634462893,3462.2442267077517,0.1495136049626392,0.4357676582546172,0.3722000347282514
243052.3432791233,16066.265573725104,9132.021063007414,0.2001600212417543,0.17505378883332012,254.9183577299118,0.31719355206005273,1389.3248675391078,2466.366481035948,0.2742913934215903,1010.7731143943965,0.4829722203833338,0.25135966085236505,0.03704212343702914,-0.19294409023504455,0.13111239916685047,14553.922282055015,10010.310619938537,8223.684210526315,4884.004884004884,4653.327128897162,3654.570039834813,0.2707029544462233,0.25975840489011787,0.27452275844119445
225468.35085377097,3178.230785764754,3470.9844663739204,0.2623092940077186,0.26733512703329326,142.19898991286755,0.11352697284892202,1771.5671023353934,5955.018265172839,0.38942534832283854,1442.3230988904834,0.4292246110732883,0.22099795934510505,0.06926591317268996,0.14767884998822065,0.1339846871764833,10101.62232054468,7931.472081218273,9032.607713846988,3253.407944822201,3807.928106317353,3111.097284012071,0.3770127482473686,0.3446067438430612,0.33753965736040603
265985.54104566574,18227.95297112316,16286.792621947825,0.38006257060915233,0.4744200224801898,341.66268073022366,0.3299149439204484,1479.1144519113004,3371.7065062373877,0.33052070973441006,1089.2967842519283,0.37660419400799744,0.10390039198907779,0.051250989414796534,-0.13315293668725245,0.11644622012588067,16391.830311772614,7512.583577492299,23236.900197513653,3674.3092298647853,7869.058860560276,3966.20790861857,0.41261515260794024,0.20827459594138284,0.12893847194050034
298903.2896235585,10212.481529451907,6889.669341035187,0.281460582325235,0.2940677874162793,428.7380211055279,0.19583162702620027,1311.4096484612674,1297.0951749011874,0.2564289713650942,1148.360590916127,0.2509400190089771,0.4007356463233188,-0.03826870178795908,0.04202948069354882,0.12839621223229933,7233.796296296296,12575.136440230377,10512.594087717085,3709.8868484511218,3442.577802258331,4595.165885488466,0.18051215277777774,0.20140335648148144,0.2715223460174543
208178.6778755486,11197.74096366018,13164.985153824091,0.4077873388770968,0.06136456307023764,230.9542991220951,0.22947653024457393,1535.65099616535,3732.701855711639,0.3835367349535227,1258.2209673710167,0.4123666608209007,0.35297840839283695,-0.15830750992466158,0.10916335947583088,-0.057390238306667334,11929.18833802548,9497.578117580017,7805.791897588011,4264.9379451528985,3546.225043441257,3524.6017200056394,0.3140597413751968,0.3666197451925371,0.37296039509924966
205798.5675521195,3502.366547472775,7384.5783323049545,0.3570493287872523,0.35191857516765596,295.6226337701082,0.1255334177054465,1745.8169056102633,5528.95566355437,0.2886029512807727,1286.1485253088176,0.3006240843035243,0.4164435509071977,-0.05744832895638693,0.008178333275733453,-0.025490442457739147,8285.690612312537,9837.67830791933,8058.017727639,3567.9880115602814,3210.582078530838,3505.8196606366564,0.2404258844974729,0.2765349241859309,0.28939498278406295
290244.4766834378,16804.433855228126,14857.216321863234,0.23856601449660958,0.11738784305751324,494.6849200874567,0.34664973956532774,1522.1111572347581,2938.317227177322,0.3415200356766581,1182.1474288590252,0.26938224166697916,0.3026543470207107,-0.04204335006227182,0.06810317090714017,-0.1343524303304292,14139.671676823666,16152.218507211966,23069.115068745963,5937.889674009857,7019.514249613927,7577.479730241722,0.25567354326032554,0.1947315583332155,0.2136938508504143
269866.30260944366,5809.82877034694,5162.6291470602155,0.39966859882697464,0.2147497920691967,381.78257644176483,0.21510757729411123,1268.4541835915297,1417.9057013243437,0.42545552337542175,1115.3547829017043,0.4301069738908733,0.41089803059578306,-0.06589342004211679,0.15448483215164185,0.09418374940931985,9801.999607920015,12976.05917082982,4578.335317278637,4424.778761061947,2454.590083456063,2244.417012680956,0.22267202509311898,0.455753773769849,0.4855122299357686
235554.76954206824,14473.21457695216,16782.274793833494,0.27407283363863827,0.42000628806650636,184.3544825911522,0.24395933947525916,1561.4444002974778,3846.190622076392,0.3043353139795363,1478.1468659639359,0.11923672868131326,0.6395479122062472,-0.20301837380015786,-0.02867476157740407,0.07217896917302363,5548.158011540168,12085.468432756452,7938.398031277289,3255.9502490801938,2778.935667639294,4491.555874955085,0.1859409675987572,0.2757046160674656,0.2584960843082278
245314.15030360222,8286.883391439915,12318.160605616868,0.31351890210062267,0.4383830793201923,221.634304150939,0.163323691021651,1325.0269018579274,1763.5527290403843,0.3691848795861006,1037.5026282854378,0.2918342285011573,0.3283053715908865,-0.18713192580899593,0.10394574547005775,-0.06291783236393952,5018.568704205561,4771.220000954244,6660.00666000666,2140.7775303990406,2212.0957395036057,2327.421682260392,0.3198133092442036,0.24081100070259961,0.22932391812586478
261669.4218479097,12237.350473180413,9668.636623769999,0.4378621092066169,0.23119128651916981,419.4546442478895,0.2624879466835409,1650.7808006834239,4198.551516979933,0.27060599230229854,1431.5484124235809,0.14608697248257912,0.5227743925333669,-0.15399125173455416,-0.13078917785911348,0.3537366889687221,5706.134094151213,12606.366214938544,8732.861758798359,3383.5222466587716,3429.943405933802,4935.590543408519,0.1701283880171184,0.257169757489301,0.24258430507406237
278129.0431506932,1248.0053007602692,19290.074683725834,0.22402559318579734,0.08010647863149643,307.4042893946171,0.14606724623590708,1689.848433341831,5172.093407250941,0.3223735977523029,1364.7331111133099,0.37236410583884,0.22328080314875937,-0.029703909340452358,-0.08658957603203925,-0.06446450051667085,11229.520162603452,8138.020833333334,12041.954168322436,3699.7299197158604,4699.027301348621,3806.768434276143,0.30882303399175753,0.24415222737532424,0.2110026041666667
213226.50108486414,19262.917013838887,2993.613258935511,0.355481236288324,0.3131316538900137,107.95280858874321,0.29687107088975606,1432.3047881945968,2586.9481349363923,0.39774936003610495,1229.4783247634768,0.37814655868423597,0.23128173184437334,0.2582297910639149,0.07935851320807563,0.0724790652101288,6516.780710329098,3968.09650410698,6768.18950930626,2453.3254826917887,2986.233463732194,2412.370636624611,0.5642619745845553,0.19870316063864452,0.32736796158882586
217935.7048124075,1640.2955325320363,14603.198800235987,0.2876374130602926,0.1658520269393921,408.39355662465096,0.28127430556342004,1665.1827588211745,3081.0753758996725,0.33723331313580274,1243.3266029693186,0.5333080838345337,0.10175535229861228,-0.020961084125004317,0.21207739391700542,-0.1652109265755862,15602.327867317805,4854.8402757549275,10368.818887840487,2902.336380786533,5244.663554832958,2534.4045416529384,0.386516468257064,0.24882592482798435,0.17901252548791144
276643.2705335319,19844.16156541556,7826.45342964679,0.416864770045504,0.40059711270034315,207.74426087737083,0.19293809183873234,1442.0150623191148,5654.623894020915,0.3912378777191043,1350.259283091873,0.48440837477550713,0.4080861496432056,-0.08282244155476065,-0.1163971684818108,-0.021433567276731715,17236.921485822633,15877.048139209957,9186.110600771633,6662.225183211193,3874.467260751647,3717.057577221871,0.29812979401878825,0.46400068947685946,0.4678172234218214
256997.52131476998,8856.029500253499,17131.294772960246,0.25185690382495524,0.35779387935996054,119.1085185855627,0.30936710853129623,1351.9078923389316,3969.469311647117,0.37620855385437607,1416.2028711289167,0.5126158245621836,0.22449515460166325,0.1299659127504002,0.1132951109052302,0.10132180395421872,25797.131358992883,10911.789096940334,12479.8761996281,5986.23166716552,6637.461834594451,4790.419161676647,0.3560262098854608,0.3404963368073471,0.3047553576884466
246959.481947124,12624.357151798904,5001.484580338001,0.374521126318723,0.1523194793611765,321.199793741107,0.14767044889740646,1643.2858384214342,1563.1571216508746,0.25540711427107454,1052.4361217394471,0.21623749811385473,0.417668627777028,0.18110343484419902,-0.09294515386124944,0.03399444314758906,2399.9232024575213,3322.1487658217334,3621.0892236384702,1499.9475018374358,1406.746757448724,1766.2227560139884,0.23801478352692712,0.2043726600748776,0.20930866084183247
234062.7976693213,6583.147540688515,9994.461827911437,0.33800945319235326,0.07272729769349098,483.91982913017273,0.3220973209477961,1260.909818019718,4329.236083664,0.4099380441755056,1494.4212934933603,0.41387841451760243,0.2943800637189463,0.032869313115116594,-0.02601633790744023,0.023588736238039705,24228.32776081795,17113.61730528982,17017.511018838384,7903.888713246917,7869.678130164477,6682.258603407951,0.31949895818190627,0.32119494112516356,0.29182140228980197
274581.7055925727,15138.46586830914,12096.714153885841,0.2107347182929516,0.27970390088856223,281.43649846315384,0.1057131585199386,1588.2740860804915,1911.3272139802575,0.31167759411036966,1099.4008504785597,0.28457103602084177,0.06921639795485765,0.09226517734847996,-0.19806413639003556,-0.0009480910543338441,3302.8371371007697,2308.3492994159874,6712.760958582265,1141.9435879867535,1942.0115355485211,1071.6161042468145,0.4514317798989332,0.15551078376325264,0.129343736294176
291871.40204012394,4135.943345725536,2716.403227299452,0.42066592355258764,0.4853472211956978,195.02493925392628,0.2372941508889198,1755.4423057008535,2737.1014319360256,0.2810038254968822,1165.3523044660687,0.16362089351243586,0.5669435764535432,0.04286254561887129,-0.07151392803536971,-0.031262756050328,5764.685536403989,20111.821728812196,8364.001338240214,3486.628778633939,2738.900605297034,4758.053004710472,0.1085202052228051,0.23224765089064392,0.36285748763122966
201145.07330581546,17552.599424496293,19671.645631082356,0.2999543082434684,0.2525340785831213,396.0632387548685,0.20364544368349013,1497.362510068342,5300.273973494768,0.35746740056201814,1303.5386819392443,0.19313076605023347,0.20880437023739903,0.18381424570612925,0.08477348416063286,-0.04506559755180574,7665.184730952016,7434.391495056129,17854.9109932687,3846.301780837725,3774.724445115507,3773.5849056603774,0.46533036946190404,0.14550820174766213,0.15314103040666122
209707.18367025256,9894.551750272512,2075.3747979179025,0.21787499128840865,0.42965121764689684,330.5069647729397,0.33883854644373057,1286.660277005285,4440.509345382452,0.2639593927003443,1277.0913476124406,0.428103080671135,0.2959211202043016,-0.02569059580674058,-0.021416694820129246,0.009013688332740678,21371.174559753803,14748.17491335447,13910.140492418972,6938.180808991883,6683.151774376796,5699.629524080934,0.30317148230466745,0.3097110617199521,0.2734311628935919
294151.3765603304,10690.56892953813,17833.297289907932,0.3463680451270193,0.1952287122234702,128.40347960591316,0.1177260481286794,1545.2776430174708,2034.8098166286945,0.3674822993017733,1129.1391979902983,0.3387264825330297,0.41768030094572955,0.07050874211648314,-0.03963051915543027,-0.1769551385971667,6144.770800049158,7243.752263672583,4841.911586694428,2634.005004609509,2065.2622883106155,2248.6564277843986,0.26079636229568637,0.3605690057760846,0.3612024628757697
264395.15110105276,2683.449659496546,8156.700257211924,0.3239383895881474,0.12659555826336144,242.0153807848692,0.2517705302685499,1798.398032831028,2301.502608694136,0.405187318585813,1070.9471045993268,0.0068517137324152115,0.8409329286639584,0.03791838540608653,-0.008460709076930388,0.13980063322282887,3460.5668408485312,31463.360916213074,6010.337780983292,1141.422212076247,961.0764055742432,3690.3092479149755,0.03480292071841368,0.3136380939197841,0.537645911336249
230085.33352985978,17915.023339912295,11455.112827010453,0.44343073228374125,0.3319620118662715,442.62805841863155,0.22291494919918475,1471.5693681966513,4876.879871822894,0.32346128698438403,1460.1082638837397,0.3986434540944403,0.4519813085417472,0.19131572532984287,-0.1278416313575888,-0.10713730561700449,10657.004316086748,10354.432214709506,6821.282401091405,5098.3991026817575,3715.676438895701,3955.696202531645,0.25286939841210637,0.39764480204614483,0.4193130869668762
238282.02467411757,4882.156894542277,15251.16766616702,0.39397766515612603,0.30221187714487313,355.34737855196,0.2702903187833726,1708.1217012833804,3204.481693916023,0.34895782290026545,1024.2876578122377,0.43506770945259365,0.4123823036670298,0.18517631419156555,-0.06262525822573442,-0.12175797765859267,8957.36295234683,6245.706077072013,4222.616333079976,3455.5444210235323,2275.5717373990215,2644.453259288642,0.2573629523468291,0.4078287352203512,0.46528636562363374
254635.95995679498,15326.647317968309,4318.752129562199,0.26353103555738927,0.09491353284567594,154.34569716453552,0.17112223864533005,1416.2051357794553,5765.82087110728,0.28969081250950696,1382.1948813274503,0.36913777536175674,0.5103856851302445,-0.10073388052653685,0.061531461165287765,-0.1690685344334813,14023.671958265551,17560.187542802956,8340.979230961715,6210.79436059872,3747.7045309747778,3975.036769090114,0.23663544062377292,0.32595220732596625,0.32790138198675955
286723.63338992,7324.715622700751,13919.879578985274,0.3660402130801231,0.21982092011719945,265.6834427267313,0.2890687001869082,1377.6751359924674,3545.9989067167044,0.2976888857036829,1323.9949219860137,0.10505756338988358,0.5923338672537519,-0.08610370045826395,-0.040199962633287366,0.17641357474649702,7022.965095863474,30117.760443333435,15344.483658124904,4405.868616997841,3652.0341830399534,8336.112037345782,0.08410000702296509,0.16953437741414426,0.3246393398186911
