fiber_e1,fiber_e2,fiber_g12,fiber_nu12,fiber_nu23,fiber_aspect,fiber_massfrac,fiber_density,matrix_modulus,matrix_poissonratio,matrix_density,a11,a22,a12,a13,a23,E1,E2,E3,nu12,nu13,G12,G13,G23,nu23
162402.6428866869,54213.18626111838,16975.754651769203,0.19823301782458505,0.28323712645590304,540.5739659796724,0.1299824567413464,1250.7879813682066,9582.6768169319,0.35286331434226276,1634.847749023647,0.8300896408234375,0.10213399917247055,-0.1412374886738931,-0.14333350776605633,-0.09572399686357078,23402.761525860053,12714.396511169596,12566.129255205518,0.35246899134097825,0.34937982681956475,5433.010974682169,5251.273433807698,5003.001801080649,0.4305094658682025
119860.57878811781,17777.836709930893,23637.101020454356,0.15673191589422056,0.47683528020531685,620.6834430289076,0.28332681282753064,1281.320514316067,38870.723028278415,0.4421999944025879,944.5327930124729,0.3321864521314724,0.18939026041865384,-0.2523230924984019,0.29885974320993086,0.017443148095220518,38632.412594166504,36639.43135602535,41581.7705517901,0.4328761831176357,0.3503225806451613,13589.172147632766,15053.892936713435,14132.677577093757,0.3630198219323636
275847.5817440607,75406.6762017117,12811.826599691898,0.21557332649645075,0.21986045939511834,103.73842885952385,0.04357934048680244,1454.5457390377205,10708.21458204955,0.3532993753322797,1301.4979496848725,0.29753996169640157,0.5971560816846968,0.22029703344890778,0.27099078945947913,-0.1972723504911184,11917.246639336447,13888.695990333466,11471.310253057103,0.30483125178758697,0.39011106873867857,4954.664816925135,4661.352724560667,4577.287499427839,0.3565922695518118
238758.6547449398,90743.68767161135,5834.036149552117,0.1323765836416977,0.10601903997187634,220.25275412197715,0.16700638181842278,1775.67965477029,41199.302104220566,0.3885660886316683,1037.4441997588544,0.5655136517358391,0.3960016131014113,0.0069636172597311585,-0.10060210027592517,-0.12539976569572456,48285.85224529213,46550.600502746485,46142.48800295312,0.3926170931916949,0.3638097537421535,16919.328641039523,15171.513965378605,15379.64657572169,0.37060795084256587
72997.61867865667,65458.908286114485,21227.14233381629,0.3397192347876483,0.3639391167994641,533.9555099447264,0.3705492672981059,1750.8936393013582,26160.910179465627,0.3830067238989201,1798.191782231609,0.49160575275699897,0.44429078837871816,0.24608988427504858,0.15251131222734438,0.1500666489297704,37035.66534572793,36345.13338663953,35741.09153293542,0.37306025702751744,0.3680159994074293,13867.125206273486,13085.579691180319,13311.325275544434,0.37722613941993166
61373.3780274338,87093.51658031276,4460.356752070682,0.27709503002538943,0.21325770585581622,86.46207439328123,0.25537492220265395,1969.2787460417308,7172.808908514244,0.4005680115308821,936.997579175551,0.7983642400233089,0.018188626108361954,0.20569062129581167,0.12099252253790027,0.06397915347196392,11193.94631383348,8939.746111210441,9072.763563781527,0.396545548167551,0.3950343654151835,3147.029204431017,3326.0160979179136,3305.1295610787943,0.4431253352404791
294334.02616617724,63393.416754860125,25367.696458749168,0.2769039373340565,0.36766103767668834,515.2479588691275,0.19387643917306155,1357.6670949941165,24725.702750191213,0.3832861567211228,1604.4140748280502,0.8739419150314882,0.08014532251215763,0.05005770211636923,0.013478180008712481,0.17733900504981415,72243.89539083948,32770.76847452073,32451.728054518902,0.37922988007513364,0.35983239416269325,12827.090815802974,12022.843402464683,11512.911730505763,0.48821890873340984
91241.6077266626,56445.49763762909,8081.735085661908,0.24119452618197285,0.47851371705505974,523.3214812320956,0.354856965988424,1208.2205399413021,32831.95646553196,0.4101131626064892,1444.6872457704394,0.3683189141526916,0.39686406882316433,0.06266418408431979,-0.252818862697106,-0.1892302105945477,35549.23569143264,39278.840488628775,35482.38299684207,0.3502026306434412,0.4444009953785994,13790.82082965578,15148.760831363994,13416.15573473577,0.38669625672650143
157931.49649843745,43086.91235331408,21138.222509347666,0.20677492685438517,0.29577844154496413,18.811718793260695,0.3350294076328515,1848.2985102699924,1453.8813102095958,0.38350813451354665,994.4658601654563,0.47025139770998226,0.2623637388342352,0.08893428911264045,0.15965378699036237,-0.1678462419516778,4927.807618390578,3596.216779947495,3421.2597078244207,0.3486818114620805,0.3690730793869807,1576.5162144692658,1614.9609986918815,1327.1400132714,0.3768835185384975
184763.80838277657,34275.60369503029,28472.929468264625,0.13338091469424357,0.3839547737585227,399.7178042582444,0.31265155292656416,1777.6157915428198,44795.52717569747,0.39843444192136124,1743.0596000652708,0.573371230025814,0.2741249415985923,-0.2508226121866327,0.10419685290448177,-0.2688473865556106,59140.10290377905,47612.24586963767,45979.12547703343,0.3375362233130285,0.3487018747412621,20650.064015198448,18999.487013850627,18518.51851851852,0.4038232633433319
209095.06815640518,10770.335195927642,26074.315154873108,0.22334558052949738,0.3126804822403447,376.3542317464451,0.08328462334366045,1409.638527021717,46584.553471070416,0.4134055097525846,902.1438308993132,0.41102682358603987,0.41461604218428944,-0.18270961408327416,0.19158531401421286,-0.10735732339065696,47143.12653215161,47214.35316336166,45065.344749887336,0.38617763530077315,0.40882990759947196,17163.256899629272,16559.307158588483,16550.810989738497,0.4083805476864967
97910.21185336183,17383.089334012664,8960.599366708146,0.2887502853773176,0.14186602257174513,242.88296341765835,0.3022300257120429,1356.5786957591185,35716.156850446794,0.42169360026402014,985.9925211579348,0.31710680916352313,0.4328652560389049,-0.02716017321154862,0.0417630861066679,0.025809588389751725,34032.126327252925,35844.86343107033,33186.20781203332,0.3511434794445957,0.3721072692621835,12791.813239526702,12299.51785889993,12537.455648750643,0.3743279088106674
260044.7807769235,31946.196138998923,8435.987135480911,0.36379029713623934,0.13103707318911778,454.48085025932875,0.06769743334565449,1359.8532597912952,48967.58428023049,0.37818457545934,1606.0095723847985,0.644214285855524,0.0015686615985850494,-0.020910372524721943,-0.11237469991880397,0.10208490093134559,55318.913536538144,49144.879103597406,50720.22722661798,0.3593737898987664,0.38926813077391165,17043.614609786444,19133.629266799326,17232.169013113682,0.3576715156280716
171862.31630105263,36288.34875171545,15444.7315889414,0.31008904703850493,0.2979100571279959,467.30835234657593,0.31812752026457125,1507.6370344207512,5700.738409220361,0.42743717612236776,1697.6027753448084,0.3286596679003194,0.45124974519389255,-0.10324419267156107,0.2792140807007682,-0.057889513802556275,11311.96126784462,23414.268655318552,10412.111367943191,0.17740548856360716,0.59740729847741,5536.791982725209,6938.180808991883,4572.473708276178,0.40174202158795574
296642.3923921002,61495.307184871934,20649.43443379597,0.38647354273196344,0.250268650610118,528.0007727429792,0.2583026311856624,1612.5017445935246,15832.983712416933,0.3521218346505681,1557.795526454591,0.6977531205270036,0.007193635553579994,-0.24785723839038387,0.2914924343007473,0.04596894535721269,37209.3023255814,21808.348235704627,24933.925098489006,0.3587348837209302,0.35826976744186045,9005.763688760808,12163.230554035152,9160.025648071814,0.36064465477384744
262420.0713436863,9059.89455430637,22010.456149874215,0.3045381869655784,0.36355899227894606,421.6586678366929,0.3944402949703549,1290.3702199452728,39406.79146189456,0.42326147048768836,1377.0537614377888,0.605216786826231,0.18251736516290562,-0.2147711187749408,-0.09004755386745758,0.28747658512488256,61338.40397472858,31663.605851434364,33601.02147105272,0.3216033858798994,0.3396736796908545,17156.778643241945,17967.51473336208,14172.737322486466,0.3503577987461212
185704.54119178178,34128.31470134128,25639.05065341521,0.11114862231701378,0.439296394026338,145.2987989777459,0.39902423326699465,1694.7827776694162,13368.621505237681,0.4464579056429232,1446.2215204172467,0.5530173105999557,0.3334887479930187,0.12114236239351805,0.0988992399254438,-0.2337282656150585,38406.88251334639,27871.456841049083,24042.507152645878,0.3506509966586012,0.41141452548296653,12335.779929686054,8958.967926894822,8729.812309035355,0.5112461328353634
114986.22688240958,33332.43794119429,1362.60992840533,0.22572644075057693,0.3226633771275764,387.2889710283938,0.24295030584402535,1828.9764151003453,14982.684239298304,0.4201865748858335,1528.4848224749148,0.23923868300633175,0.21155641945718864,-0.06662874942891539,0.15215228504339623,0.17905584027198113,17596.030335556297,18078.932619818126,20635.149914364127,0.4235716422375112,0.3647305167954109,6371.455877668048,6757.213325224678,6410.25641025641,0.34297543073056963
227189.85500021375,93024.15267537687,29810.833350093817,0.1440877288121628,0.2364960137408063,257.5443107232351,0.37206155828828813,1665.4956186429936,8329.093324702804,0.4058159822978099,1547.8884650224898,0.3164469140746397,0.6674804802656085,-0.23067082854291965,0.16463779111987875,-0.11449476726287541,22140.54819997343,32164.683177870695,17120.94233666621,0.22105566133817472,0.4853429570916175,10568.925245991735,6090.875867949811,6297.625795075257,0.4198777742039241
135763.911043456,6460.5422327679835,1778.1246773073317,0.23967295684805265,0.15438775362177168,352.64303327837035,0.11814107930016396,1708.0929703805505,11076.811177752803,0.43976016356440134,1463.5005459304207,0.7664983308200435,0.048219884321023046,0.26546810737313326,0.05509498028610432,-0.24230638106172223,15550.890288469014,10951.58305133007,11483.956912193666,0.445921779021849,0.40797760671798455,4266.939750810719,4416.570974295557,4232.266802099204,0.4804569000449015
62448.909142406555,34749.59705132429,9472.083741186374,0.35123826089735377,0.4365797204883116,558.5857470922567,0.08486278254639659,1563.967990067565,43353.60527039122,0.3798423249931571,1390.5136188709266,0.5052191775847481,0.37044579436327846,-0.2444152517882064,-0.15771447520013665,-0.10247506820664926,42625.745950554134,42358.52253473399,42306.55328510386,0.37991048593350385,0.37744671781756184,15539.77405168529,15415.446277169725,15473.408946725052,0.37932056929854285
141197.07271202293,37577.54139906239,6215.3192232512565,0.3821019677639511,0.4514202138994575,109.0256563218742,0.084055854637786,1509.5505834231144,2676.1940146816532,0.4384649826355706,1669.2261077599865,0.3277825084017236,0.03365386517597899,0.05688026056186096,0.19106675043231447,0.12693889869444253,4919.807143559972,4204.860819106888,7526.153383005946,0.5509692020072813,0.28761684541965954,1191.3129459977843,2259.1212018524793,1198.3079891193634,0.24240181649987388
126822.967617399,24714.692747125206,25142.84973857958,0.29785746447235995,0.42989667091549544,398.4841652996827,0.3477249730590344,1643.2234751414196,21123.56232637288,0.3786989884094388,1516.6888754923425,0.6256059683673323,0.37156106766172353,-0.09657373509313685,-0.007454280131420521,0.18278456539077265,39054.87209529389,30894.710825506674,24868.81699037577,0.32631907830501855,0.3720835774262839,13309.199318568995,9949.258780220875,9371.192952862899,0.41630622837370246
58103.39271709999,95799.69395337766,22940.895204840755,0.1402080668476764,0.18858707577760755,397.1561725254342,0.3096949069534197,1942.7439653342126,19081.53508855822,0.4293224558694987,1515.3803579829325,0.6013670088543231,0.03918271064133144,0.13140088993084786,-0.06362402364663017,-0.11734340451714675,27194.604590449257,27520.158516113053,26907.036189963674,0.38899162406178617,0.38004459915152833,9337.940050424875,9748.488984207448,9465.215333648839,0.42956215427800865
86875.29258349165,39934.95319588266,17544.062876127366,0.2759880716609886,0.3467767323343426,191.99715254411072,0.38069524831223767,1988.3134891736704,18571.713369543035,0.39408823023085116,1040.396418971182,0.6376670157255211,0.14199667582352332,-0.08797746819027535,-0.04234328523409431,-0.18271720987929735,28085.15418749649,23330.68918855863,23738.872403560832,0.37420659439420323,0.3705555243498287,8849.557522123894,9142.439202779302,8498.342823149485,0.4038075684755728
115602.75863044568,66568.15118011834,17435.79298011906,0.2945081044625408,0.22596567030750925,494.51409484058775,0.3766324906587377,1320.2614345141103,3062.725390760323,0.3879163938550182,1231.8903496164335,0.3594364540420296,0.4839717638130242,0.2693629495464,-0.20713832621203498,0.26935679948667884,7997.440818937939,8628.872206402622,6480.881399870382,0.2932661548304542,0.42647152911068453,4214.430209035739,3502.2589570272826,3698.224852071006,0.42657692639572004
255689.58471520589,8929.207975837957,4517.49157683146,0.17166412034062192,0.3777998607678694,221.02845547067247,0.0037361435748477917,1678.922557655273,34831.163600390326,0.41996818167802574,1714.4802140701968,0.5858853426694473,0.19073978294815438,0.18080612063424867,-0.03943005410777778,0.11726950054030716,35031.17774819589,34719.81112422748,34758.42891901286,0.4197786029566314,0.41890282351292646,12290.145761128726,12283.35237252951,12269.487012747997,0.42104714950350663
55601.52785088423,30358.910880411862,16963.17855109262,0.1299819058225408,0.2980594202147964,332.5764012998471,0.12780286255318493,1735.0174316509533,5636.168118607432,0.4122858891889807,1097.1612291489432,0.7341457985433941,0.206966888344703,0.15648114980988864,0.0771814036777696,0.18252427413005556,8162.598971512531,6656.017039403621,6633.939233116625,0.40235082850379567,0.3918863766223166,2556.56397801355,2370.398463981795,2369.7805583202994,0.46558839190628337
127337.64224811939,72833.89586318066,27013.708985767924,0.19906139293360012,0.41469076196531807,130.58181993877992,0.0028484243268244416,1959.0414233177287,20699.681925402405,0.37177466318058294,1599.1714850377532,0.5546886474081921,0.15173763513295355,-0.11891563384697912,0.07977006746896498,-0.20575180976992463,20818.15342979078,20766.706815633177,20778.35726307478,0.371645675028625,0.37145831164775683,7575.183698204682,7582.075972401242,7572.315614114796,0.3719732524816215
257815.88231647364,31179.980754387154,9100.211111777,0.10164753848491868,0.3275076233373625,449.75963768942864,0.24452196000013632,1523.0494792140216,44386.16326774044,0.3602042644946356,1065.1974093736972,0.862057506537173,0.01023194711894995,0.054385362972822315,-0.10681990816135323,-0.2847123920111409,71027.77185879678,43734.96610540127,44261.496923825965,0.3181973151502237,0.35600539811066123,15276.971493171195,17245.839441234803,15724.259387382854,0.40256724251038706
167654.88298621518,82907.63911193919,23988.421964172692,0.39565520993726533,0.20047300093058554,369.2800359309146,0.05882520705732067,2032.3576684062953,48510.42347452043,0.41943954004278916,1603.258422004331,0.7278274508726958,0.02259799182227449,-0.11062505052148297,0.28980117253428145,0.0781295392192406,51501.26178091363,50163.029847002756,49862.877088007976,0.4120358448781995,0.4244373487150435,17520.49898381106,17997.912242179907,17627.046940826003,0.41984951091045897
253201.7835929873,3137.3640283473355,10365.328159303042,0.336131670716573,0.1696727929449356,587.9443832661409,0.2748936509963174,1285.1266147838426,4893.094366329743,0.4355078966324639,1191.971241755517,0.44504667156957944,0.17042109123065793,0.23224723650315432,0.0175775431670549,0.004455739354356392,11588.156903644476,6001.680470531749,9836.710603974032,0.4583695463236573,0.2653803812503622,3191.1159332418547,4885.675200312683,3278.3660623545225,0.2970411715280279
139097.14290654054,49160.807728377156,14289.335447233796,0.3174734221210888,0.41204123389191494,463.37634602345645,0.07678997729785482,2060.003832650443,12173.972520005434,0.3583132493735482,1629.640632327661,0.2034829083442673,0.42992601681131215,-0.049886605628268965,0.05549831154057433,0.14726595903762396,13723.068478111705,14652.658724925637,14319.87742184927,0.33713462330177024,0.347426924660354,5167.958656330749,5137.4261494991015,5391.126206264489,0.3497150057878002
158250.8872910033,86112.84778027188,16542.815201031808,0.21984603032680805,0.221807250317042,161.5929685156099,0.266925096626043,1996.8317270159994,36320.7576465481,0.3935550349086926,1410.5060416891895,0.5153613418926901,0.4207120792938136,-0.12974916099072706,0.2881243688691551,-0.21764310776476778,44023.77283733216,44974.139869574996,42108.809162876874,0.3595641646489104,0.3967378384327536,16597.785855366896,16162.922256343947,15359.095656447747,0.3744636833820553
210590.94222053085,18496.015310367773,4576.772876235453,0.27707869500303206,0.4947762281097169,676.3698794441993,0.18882985737428595,1590.7575987149933,35911.963300877134,0.38760145944017466,1344.9556484352631,0.4479612612922965,0.5262643935284527,0.031133479019948007,0.05062284482283619,0.11646458399363951,40286.84231729917,42658.47623922874,34910.10647582475,0.35336395133349446,0.3910684070582548,15177.5008727063,11610.356437942644,11549.477963596046,0.377437931917072
190194.97179793825,34834.87244063906,1579.251861620135,0.33282081325406576,0.3769752522589903,314.93119525580835,0.27297532707611083,2056.5217024379217,24988.289369084658,0.3635239461351101,1144.79362262117,0.20262297606628046,0.5607194948495613,0.29094942145834785,-0.0809987421283764,0.013944740063601913,25183.207837014277,26400.549131421936,25409.086289257037,0.37122566672542745,0.3390415271097232,10802.635843145727,9865.824782951855,10948.465572550007,0.38729605575795983
246707.2014712014,51288.31400533529,20488.65272757874,0.169398976600845,0.2997576165020208,365.16503963978994,0.14698992255068313,1742.756606801645,1714.5579312999726,0.4185996782906195,960.2314038054276,0.41730605452806535,0.17724328285732308,-0.035673291671669216,-0.24452937770123417,-0.11269625134512073,4968.697207592169,3788.883416057288,4863.103632738414,0.42419258670376625,0.31367882341250125,1561.6215878568305,2336.448598130841,1546.1925009663703,0.3323911643238737
174075.0595446509,30717.92304717997,27108.11539978353,0.18921289896078092,0.24539605041527693,198.1550216321652,0.1990080559818351,1392.6429957361886,19172.23451781326,0.41559555563013933,1346.7876704212313,0.6313516840271549,0.36085807246289364,0.1997168087629992,-0.12301461826149387,0.1502173264982783,31120.654778576543,25682.51277705011,23311.653495582443,0.3713316528179753,0.39756636479631535,10833.17986328527,8909.479686386316,8897.588753447815,0.44887895831728186
132133.57893760473,72100.27818687758,14296.740950782058,0.1665752146331081,0.37095080292128213,600.789801722939,0.07688090599581507,1984.2783482913162,18686.357485351815,0.41393864588510476,1581.6794111257345,0.36074870840566076,0.6349644796489524,-0.17341826736128918,0.1902186053353318,-0.1128312866024068,20721.952836835346,21825.959796582054,20514.50375415419,0.3865058643126529,0.4273488333540553,7676.364473785215,7228.567297961544,7183.391997701315,0.4063993714123579
191985.67797209937,15646.38682795945,27946.3725060909,0.26420358737386085,0.41690598417607705,178.45617156975734,0.25463128389358575,1589.8074125261573,12752.586244717997,0.3763287206317006,1666.5384885960134,0.4501491200140879,0.330587232433542,0.10786334346905746,0.2839664199172977,-0.23476731186878547,21163.57325770883,22661.34880348078,16655.285554870836,0.2696450868764682,0.4071236587585448,8544.817568144921,8534.607834769991,6857.769853243724,0.36960659898477155
162971.0942024644,97506.3263409111,11020.796468928944,0.29495686657649267,0.48001123595259065,675.1614175916509,0.28358335522941086,1440.5196891193482,40526.48202309484,0.3814239627057345,1084.1717848278254,0.5386196572612179,0.45323288221466396,0.2520667460006903,0.2690383286816978,0.12941590347551946,46943.94892498357,46369.28498562552,45714.28571428572,0.3918270584921603,0.38024598629236694,18360.414945377765,16788.946157849674,16883.62119907478,0.381651673931188
112680.45579901844,54346.703132576375,2034.052294263743,0.30709104575996893,0.2634322931571502,481.0417249860838,0.04333304678403077,2093.5989668301318,42330.89832694114,0.37032115837700713,1656.8024127774504,0.38153625907642996,0.4903108265622623,0.033955675220009085,0.028318839486696112,0.1676603886417497,42163.848716110806,42304.763516371946,42338.79503789322,0.37410296411856475,0.36599907239532825,15349.900993138594,15331.309600466071,15255.762864422035,0.3661011929943312
72449.53333733273,56150.08679578351,24829.63417778658,0.26459830332735734,0.49318152835719986,607.7453713465057,0.2994625234129674,1957.143436729774,24494.211449587605,0.41038811798363095,1471.482237050598,0.5260731829248646,0.3766315454028382,-0.08069643632301018,-0.05798119047849726,-0.2586645098066025,32073.898261594717,31241.213408728796,30529.690123645243,0.3764192699980756,0.40105202386298033,11546.277480140403,10935.295854429341,10828.135828135828,0.4169139929394858
114397.44596888151,36149.5513783034,17640.330836922625,0.301672864310355,0.46355737630324956,633.2038511771735,0.05485318059618809,1513.195378870717,4371.346079101863,0.37058243485405296,1692.3154653389747,0.4070235509523697,0.5622615215712609,0.13424604103712073,0.07311063227426723,-0.2209883950030706,6230.529595015576,6804.109682248078,5241.914347119568,0.32903426791277257,0.39126479750778814,2466.69955599408,1790.7668063464776,1844.0657962676107,0.383214261413894
252981.92256461765,65656.60596013095,7256.866030326091,0.34907449173635696,0.48546404943394217,564.8950416184177,0.11127084758409345,1833.251886514622,2076.1345390168144,0.39426713918329176,1275.7385213028401,0.22752947960337627,0.28029524806260137,-0.19315291275372437,0.20207690945349105,-0.0190717488920501,3362.474781439139,3740.135392901223,6121.449559255631,0.42837928715534634,0.22278749159381303,1562.4023498531342,1599.0022226130895,1783.8667094794678,0.21721584321352433
72210.79725004715,10150.049499605633,13728.954546741657,0.20614646205169795,0.26674272477245686,553.4938285184351,0.3576831542981701,1681.3237019168832,31092.897920387222,0.3620947711787348,1462.4303943296381,0.8748186662362853,0.07881009167270824,-0.13428720926160623,0.05923429553069537,0.2796507603705805,39511.63617685408,23972.76693675984,23607.17658168083,0.31596665217906666,0.3230708443636651,12003.937291431588,11849.043189762428,8958.967926894822,0.34808457592175285
79286.24378696416,23576.871531526955,10761.415710414652,0.280896612911553,0.41631469162961166,61.163613716085536,0.3785563204540354,1552.8101622726763,23645.810882897546,0.4200103295439409,1585.2895941842185,0.4031522952948885,0.5375527048097899,0.074116214207336,-0.10247147252488736,-0.22192150857716614,28629.505568438835,31342.067322760606,25357.541332792374,0.3279223567808984,0.4166451945374903,11169.066154378832,9170.105456212747,9212.34454168586,0.39299818216009524
