k_f1,k_f2,k_m,ar_f,w_f,rho_f,rho_m,a11,a22,a12,a13,a23,k11,k12,k13,k22,k23,k33
26.791089739650488,20.80177537444979,0.13907228358658225,32.64348905812949,0.27553778454661365,2538.0262376274914,1007.5199492275715,0.2068377754478001,0.22755623408817408,0.16615117178461222,0.2936288718781803,0.33089174519703046,0.65489,0.38103,0.67337,0.7024,0.38103,1.4776
14.149355018511415,15.469886278733611,0.007029052459412709,11.641649310477078,0.16126606665551663,1261.6159360390157,1486.1798479221761,0.3514334947613573,0.33072614279797913,0.14192131659107313,-0.13708066567960608,0.14190910711630544,0.042734,0.013114,-0.012666,0.040821,0.013114,0.03963
7.70338693074882,22.752398017793894,1.0300987340376844,43.10305248014629,0.08325034268200396,1813.4368075989187,1151.8595329485834,0.14237856186972178,0.39872715036695666,0.013263324083691588,0.006525854341350698,0.09155606907152893,1.1741,0.0033375,0.0016422,1.2386,0.0033375,1.2538
20.54955869168043,2.977054531686008,0.0015261411012467386,15.01852397620678,0.18156131595373154,2077.038269583136,1798.3909159898758,0.34134119201611496,0.18956045519677753,0.13670405301674057,0.30163908644882564,0.21518557828401683,0.011167,0.003624,0.0079967,0.0071434,0.003624,0.014554
18.353901400230825,28.534628794528544,0.018188599342340555,24.56693715415895,0.24077297564595937,2274.430483719334,1280.0581184215844,0.11645359879436491,0.4719677117474616,0.1419678106257427,-0.03363571290369927,0.04738537288505942,0.087186,0.076176,-0.018048,0.27794,0.076176,0.24554
2.649037362076342,4.897035224363208,0.05369513378039555,45.773260079324245,0.04690673369914293,1525.8608918171376,1646.0258418694139,0.4620077439757747,0.28647383279566796,-0.005657351200681609,-0.02736875846313199,0.07265118494918778,0.11282,-0.00065567,-0.003172,0.092477,-0.00065567,0.088426
8.441868242807686,18.88089319691062,0.003934464831590079,2.057007390074432,0.13356821481138467,1738.5441138409078,1086.9388120248914,0.12475970976925495,0.5290536628278865,0.05122207689849641,0.09802152266812343,-0.2547373029637569,0.0050124,6.834e-05,0.00013078,0.0055518,6.834e-05,0.0053078
25.24856965523213,9.686785238794982,0.3991950696276522,29.961705368943512,0.3221193019673228,2149.9640458263457,1395.7780902273953,0.24534063192214545,0.3814979341755116,-0.1075433837577943,0.02278860518112816,0.1395796164178546,1.8014,-0.51729,0.10962,2.4564,-0.51729,2.4162
23.201419908553362,25.97488194797188,0.006457851816176604,47.21501036733389,0.1480371518805623,2003.2730541191995,1297.6206262595952,0.21959668340327876,0.38762093198328645,-0.007396407296781128,0.059023488429426035,0.0041745753434307975,0.091497,-0.0028152,0.022465,0.15545,-0.0028152,0.15741
10.545634360983968,2.4733136873692274,0.6336285839846644,20.088271563872695,0.28876544412225486,1887.3310507275164,1607.311219163239,0.3144406767989285,0.44554838797745777,-0.007125121836260848,-0.19214086678586031,-0.05123848164190795,1.533,-0.015208,-0.41012,1.8128,-0.015208,1.3741
4.113826429471374,21.24897752329707,0.028874008649961896,28.531520766206086,0.2107497201487422,1335.3762933518738,1041.2754574790597,0.42907959711092897,0.4589103213127874,0.004910013505446803,0.08287546321399718,0.09236939375511313,0.24569,0.0023434,0.039554,0.25993,0.0023434,0.094363
16.945728704333305,12.303927215747535,0.08812093372311877,6.571912127546966,0.05406068328768015,2464.127116231248,1406.336693186313,0.16150656268140035,0.5134119826462364,-0.09026397931713581,0.08001795459039626,-0.25975180908810536,0.10377,-0.0054563,0.004837,0.12504,-0.0054563,0.11366
21.99996770080179,15.68893697205931,1.6413336088957275,9.996903722174466,0.028272301182150843,2223.8470337353647,912.6132622361183,0.15685600115169315,0.38504803987436387,0.1753863199180781,-0.11473627741089404,0.03554900651478785,1.6996,0.026861,-0.017497,1.7349,0.027296,1.7462
6.309594401158392,10.159984549507499,0.002495334184411023,37.32814067136496,0.259406069368124,1664.7689105011523,1560.0511497817934,0.316120608911136,0.36255440574036646,-0.02279211574094382,0.00115447811547041,0.029830805043730327,0.092723,-0.006387,0.00032353,0.10573,-0.006387,0.09418
12.088265125639737,28.117950785905123,0.22742055308444675,16.627030417323112,0.34606755048036575,1451.9724020268768,1218.6170666478574,0.335665579972319,0.3680095416224144,0.02867828593105598,0.01989276232646445,0.020409495513469256,1.2811,0.073003,0.05064,1.3634,0.073003,1.1809
