k_f1,k_f2,k_m,ar_f,w_f,rho_f,rho_m,a11,a22,a12,a13,a23,k11,k12,k13,k22,k23,k33
26.791089739650488,13.973576969467103,0.08867324214701912,323.24167509278413,0.31239051711777266,2058.6702470367986,1007.5217773860387,0.2068377754478001,0.22755623408817408,0.16615117178461222,0.2936288718781803,0.33089174519703046,1.1113,0.79028,1.3966,1.2099,0.79028,2.8178
14.149355018511415,10.480270320549607,0.005883908896827801,109.37129289916233,0.17795646078341312,1207.7547326985364,1486.1760140658862,0.3514334947613573,0.33072614279797913,0.14192131659107313,-0.13708066567960608,0.14190910711630544,0.62426,0.24846,-0.23998,0.58802,0.24846,0.56545
7.70338693074882,15.251571115106344,0.5471748810722312,429.7557164112458,0.08617548098212698,1575.6246411140596,1151.8596537301526,0.14237856186972178,0.39872715036695666,0.013263324083691588,0.006525854341350698,0.09155606907152893,0.6728,0.005192,0.0025547,0.77315,0.005192,0.7967
20.54955869168043,2.2953115897253156,0.0014684264024906215,143.75939813457626,0.2018326458782787,1751.3538508560027,1798.3833890235517,0.34134119201611496,0.18956045519677753,0.13670405301674057,0.30163908644882564,0.21518557828401683,0.41438,0.16506,0.36422,0.23112,0.16506,0.56865
18.353901400230825,19.039929210208356,0.013960941286568065,240.9948213283712,0.2714917333727186,1882.9448425684968,1280.0567227563301,0.11645359879436491,0.4719677117474616,0.1419678106257427,-0.03363571290369927,0.04738537288505942,0.41501,0.48032,-0.1138,1.6178,0.48032,1.4135
2.649037362076342,3.5532299745827913,0.037340266154474416,456.9475399197715,0.0434193304002993,1383.912925857436,1646.0201172126222,0.4620077439757747,0.28647383279566796,-0.005657351200681609,-0.02736875846313199,0.07265118494918778,0.10115,-0.00073311,-0.0035466,0.078406,-0.00073311,0.073877
8.441868242807686,12.715067956596613,0.0034724532626085134,11.766937502885277,0.1453715426262942,1525.6976270888924,1086.939700746455,0.12475970976925495,0.5290536628278865,0.05122207689849641,0.09802152266812343,-0.2547373029637569,0.0074543,0.001284,0.0024571,0.017589,0.001284,0.013005
25.24856965523213,6.691342053003609,0.2311936736074061,295.93196749295646,0.3671909738943435,1799.9696245796108,1395.7753257234524,0.24534063192214545,0.3814979341755116,-0.1075433837577943,0.02278860518112816,0.1395796164178546,2.2694,-0.8108,0.17182,3.296,-0.8108,3.2331
23.201419908553362,17.362853690050542,0.005447709213324773,471.6294767800341,0.1623934089021636,1702.1784672206197,1297.6190228493872,0.21959668340327876,0.38762093198328645,-0.007396407296781128,0.059023488429426035,0.0041745753434307975,0.60432,-0.020117,0.16053,1.0613,-0.020117,1.0753
10.545634360983968,1.9652744848281145,0.35182585374014375,195.38672541767778,0.327952092329744,1624.8860406970596,1607.3059524574178,0.3144406767989285,0.44554838797745777,-0.007125121836260848,-0.19214086678586031,-0.05123848164190795,1.5341,-0.022116,-0.5964,1.9411,-0.022116,1.3031
4.113826429471374,14.26657148078084,0.02124806705895973,281.3678087682868,0.23617111252845788,1256.926877660494,1041.2768863473705,0.42907959711092897,0.4589103213127874,0.004910013505446803,0.08287546321399718,0.09236939375511313,0.38186,0.0040024,0.067556,0.40618,0.0040024,0.1234
16.945728704333305,8.406021279282868,0.05857360895154875,57.744071571769894,0.051835537662669594,2009.4055953697175,1406.3338037858289,0.16150656268140035,0.5134119826462364,-0.09026397931713581,0.08001795459039626,-0.25975180908810536,0.13887,-0.042404,0.03759,0.30418,-0.042404,0.21571
21.99996770080179,10.623786292038858,0.8355919089600721,92.62217130752305,0.021497000037369575,1849.223520900576,912.6162130352408,0.15685600115169315,0.38504803987436387,0.1753863199180781,-0.11473627741089404,0.03554900651478785,0.88505,0.035022,-0.022813,0.93108,0.035589,0.94581
6.309594401158392,7.001369187608361,0.0022956911359824713,370.94741149516915,0.2934124887210902,1476.515585062803,1560.0464421100814,0.316120608911136,0.36255440574036646,-0.02279211574094382,0.00115447811547041,0.029830805043730327,0.56779,-0.040626,0.0020579,0.65055,-0.040626,0.57706
12.088265125639737,18.766933273524046,0.13864491124333697,160.13948156802434,0.39536470094708515,1334.6553617220534,1218.616397761978,0.335665579972319,0.3680095416224144,0.02867828593105598,0.01989276232646445,0.020409495513469256,1.7307,0.1222,0.084767,1.8685,0.1222,1.563
28.908796112053096,5.607471381314099,0.008984293918036209,381.9322018732679,0.11719624055899452,1932.123203369513,1696.4193130471845,0.7090303642007273,0.14199583997497595,-0.04499526472560271,-0.027228534232420297,0.0101501910277613,1.9343,-0.12205,-0.073859,0.39625,-0.12205,0.41516
29.380969456396997,17.643284978345037,0.31905472424430753,17.781312107241472,0.2220635074610324,1430.1766909554,1491.5760659057196,0.4150619724633061,0.2915151711618157,-0.006638721490794053,-0.14234462770799886,0.16464580379113186,2.1843,-0.026912,-0.57701,1.6835,-0.026912,1.6912
13.371951156295836,4.658068790100515,0.0038747780821337505,301.7951005463639,0.08762326431452035,1844.94804786726,957.7426883676035,0.17738632100467536,0.3192321339173068,-0.017315527302860925,-0.23382104692606615,-0.19850901179042962,0.098431,-0.0091925,-0.12413,0.17373,-0.0091925,0.27149
4.855945010669529,11.610741627402604,0.06416262257702605,231.47767738435556,0.19818732832648683,1986.1698317839046,1748.8386686564843,0.34139942774131976,0.34250932575132803,-0.01730690403521272,0.003957295609631318,-0.036712497067974345,0.373,-0.014259,0.0032605,0.37392,-0.014259,0.35215
21.584476466290653,8.088335622102022,0.02966946060499417,447.27731785918263,0.3138382825692061,1346.1714222710748,1157.87665998962,0.1849366612373942,0.3493539763932557,-0.21282502815709034,-0.12403885659416014,0.03080697209836435,1.2634,-1.0629,-0.60412,2.1344,-1.1222,2.7326
15.508936200290918,15.092902043834329,0.0016330223054643858,419.9038267813467,0.35655171553764586,1618.4261461390336,1669.176452588737,0.4762063864240991,0.05435638953763297,-0.14322829670798087,-0.29692626745304324,0.10266218192775921,2.1232,-0.47584,-1.2023,0.50362,-0.47474,2.0952
3.6814783085137606,9.058701685629785,0.7576800383153561,133.81528242482696,0.12847331648331392,1653.629161737169,1247.6496115597247,0.3191045058530741,0.4877903677357642,-0.2774117134741617,-0.05089400639831832,-0.12054455270214448,0.94545,-0.036221,-0.0036628,0.97024,-0.035054,0.93002
11.034581622108817,16.672346477396786,0.012546422741480762,329.0430675686098,0.03278007800392163,2022.2544739658101,1364.0144583224587,0.2618958709079436,0.36447445754439534,-0.12406179182440949,-0.10714879638597948,0.2147023086012883,0.07479,-0.029213,-0.025231,0.098943,-0.029213,0.1011
24.468332022428513,1.1753200106322765,0.15185819995247976,115.08241482857596,0.25459348934877835,1312.2769011426815,1110.3562609629878,0.18469703476725485,0.4600651982904622,-0.06785759215797042,0.16897615778538527,-0.08076688302131418,1.1703,-0.35085,0.87369,2.5941,-0.35085,2.0521
25.791543780826032,11.874677622690797,0.008051558694086214,181.7482473514367,0.07206636199342334,1409.4058805401066,1602.3651933035467,0.2845084759993847,0.31942486943969584,-0.013718810111030752,0.14618155094391988,0.004745020486559211,0.42349,-0.019964,0.21272,0.47429,-0.019964,0.58583
9.768034742213786,6.043154156766832,0.10046349045922984,403.38764416899124,0.23761883476757134,1922.8424376687572,1349.5583408077678,0.3544982977386359,0.2951824186499329,-0.06268713241337806,-0.0174383346482301,-0.003866152042688048,0.74116,-0.10583,-0.029439,0.64101,-0.10583,0.7341
1.2661887528374791,19.725651730783284,0.0010802481069961554,67.51087412007867,0.3481828987795378,1781.7099351944667,1458.974511104849,0.4250308931426359,0.22769486951000079,0.17370850328868706,-0.20351621633442737,-0.11874094046137366,0.096261,0.034544,-0.041527,0.055493,0.034144,0.080053
17.980890634469688,4.356956567615271,0.4862778876675986,345.68464225663695,0.16384113710159706,1493.500390434818,1036.5412064688894,0.49389276485956773,0.34035734965763015,-0.14012128240333113,-0.08720404857751674,-0.12930364871759517,1.5712,-0.27861,-0.17339,1.2659,-0.27861,0.91874
