k_f1,k_f2,k_m,ar_f,w_f,rho_f,rho_m,a11,a22,a12,a13,a23,k11,k12,k13,k22,k23,k33
22.83085199954519,5.589044307001028,0.7849062912360765,166.87023015711762,0.048209881716453726,1911.431036393698,1599.2269754702047,0.39891643247433756,0.4734754653754093,-0.37694150458336545,-0.2773703796053482,0.32563803631973964,1.1378,-0.1707,-0.092033,1.1895,-0.14938,1.0188
11.95547083774656,18.10215215109661,0.10428094651522116,492.747536115097,0.35442184212576483,1507.2832985911868,941.5187553464503,0.6391584202435034,0.2524512740184385,0.11554241278421662,0.10328884638185615,-0.23531427015279233,2.06,0.34081,0.30467,0.91936,0.34081,0.49443
3.349581887833588,1.606990794846788,0.7235258763208054,18.363100499670068,0.2731514608412933,1205.3730429384887,1356.2699597393223,0.7502725384363607,0.1797888279344365,0.22821601878077835,0.24976739889846183,-0.035786506480782854,1.2993,0.12192,0.12597,1.0207,0.091206,0.98422
2.302677010102943,14.383967882947625,0.24495494221691042,431.92772898108564,0.08367564343041735,1889.4682516696953,1677.7590284779778,0.2776076584100891,0.034800513505233,-0.019210588315465293,0.22040823655659608,-0.2713084254704603,0.31545,-0.0022286,0.025569,0.28728,-0.0022286,0.36301
12.330368144704588,5.876896440250799,0.613976703101024,82.28945466971227,0.18990386335067455,1716.7901882829126,1206.690040295733,0.3791669581463263,0.3074420524031461,-0.3369742315071359,0.1262511976550324,-0.07161683642420369,1.3077,-0.41602,0.19723,1.264,-0.4067,1.2298
28.79250160587905,9.288894482978993,0.0881294786406681,367.0863519957402,0.27729732494851445,1557.6309839410856,1291.9420211173883,0.419045202154683,0.2863181472526443,-0.10358245261033772,0.0398805974957831,0.02718737566897972,2.9943,-0.70482,0.27137,2.0911,-0.70482,2.1477
16.774224738638196,10.449811399393715,0.7073472314462066,155.8430231062438,0.39607716891497574,1380.513240743532,1706.7721586351054,0.10580116097905487,0.15901380087912134,-0.24010634701363218,0.3066811328797266,0.22669613187833637,2.6308,-1.0365,1.6558,2.7358,-1.394,5.749
18.48613264958728,6.978273531618714,0.4394906063162722,5.474644326576772,0.05981905475012787,1261.410988650942,1322.5522721802313,0.47310187000317316,0.2134409678758165,0.1457014448398002,0.3885656437236406,0.3004399171379434,0.65199,0.048864,0.12896,0.56447,0.048517,0.59913
6.727928634980228,19.486956609780435,0.6337753925477154,334.51753138040647,0.3410564250443137,1693.2440099188807,1536.6935324751184,0.5516485841016918,0.40943891610819666,-0.35866436270245683,-0.017477673368361812,-0.21050117278620853,1.8227,-0.36313,0.03814,1.7309,-0.28696,1.3786
27.09164966775663,13.317394365691767,0.8277406907196156,482.2916520067877,0.1661053527734342,1451.684900539958,1751.527166662238,0.1596356892592907,0.14071749676788353,0.21036113897224218,0.058477251429088384,0.1003638278045339,2.0094,0.76041,0.29159,1.9868,0.88435,4.2563
14.492513792254124,11.849051080916636,0.34489972786130385,197.01008073705881,0.2542678416781757,1821.610219131256,1611.7731857839149,0.2254447571268473,0.0650067092009985,0.0300848573199064,0.1689776667726552,-0.19457207942300905,1.2307,0.092442,0.51922,0.73771,0.092442,2.7182
0.14414881226597354,7.85611007114742,0.9838335598184728,282.04783111515894,0.3730140210122781,2009.2571427604043,1126.5594942809257,0.326807846555084,0.3922289326613019,0.3134813248462849,0.27796752752413884,-0.3952710043866558,1.235,-0.21475,-0.19042,1.1901,-0.21475,1.2664
18.890944869247825,4.92946409595022,0.26710291029512884,145.42560696167337,0.2915755948384517,1433.0214406093132,1182.1354758415628,0.5751840065898541,0.04454998589935139,0.3804347497683548,-0.3247870932950722,-0.24310526533435314,2.4859,0.73716,-0.70107,1.3209,0.66097,1.9759
14.936165945364069,8.437580685668067,0.20914113178569824,47.60440577122767,0.01652923313451139,1683.7830695401976,982.3482108375117,0.175628646973351,0.50072442655212,-0.22605192792337983,0.3523589167667776,0.14546745190119947,0.24075,-0.024692,0.033504,0.26935,-0.025923,0.25403
26.71218479758892,6.395505032447539,0.7428192583225668,261.30946778141265,0.3037471222008396,1645.9630784132344,1065.8492897950428,0.21602567717653515,0.4796739361740601,-0.008278690206781014,0.26374152176105886,-0.15259304615776037,2.2363,-0.044279,1.3934,3.6257,-0.044388,2.7027
7.231830713081825,0.21619751491760833,0.8124985367337242,422.97147459531396,0.17880396985877897,1836.3463935957743,1265.6313413169914,0.7209607029970437,0.17349271709749609,0.15995697676161902,-0.21029499740501867,0.2611986834186968,1.326,0.1206,-0.15962,0.88012,0.096251,0.84031
16.404902049259377,9.876469178650527,0.8469516933712177,118.13408703108773,0.13333802498325786,1235.4522843997106,1098.2173124485873,0.2684095025939569,0.4199573753175452,0.041029720163980876,0.11543793150086606,-0.27581296762698154,1.4865,0.068567,0.19292,1.7398,0.068567,1.5587
5.527461516595445,17.37058551668385,0.041396569976117466,291.9748628609694,0.2646032377063641,1731.4984216456444,1762.3395438175362,0.772935678073408,0.20364259798937842,-0.253992655906976,-0.2913870177701786,0.38508807406716605,0.96364,-0.21902,-0.23845,0.39837,-0.14304,0.28406
10.046757585997135,3.550957041390706,0.6603395765719003,191.83414760037925,0.35838032532053454,1881.3515703039877,1347.547171356025,0.6687688718506768,0.1262934375168217,-0.18974803297080098,-0.16208650699056312,0.18441281753694494,2.426,-0.35162,-0.3021,1.3758,-0.30108,1.5023
23.583333283868896,1.3035039571586065,0.13551444347305222,475.6545571113094,0.07136916697299407,1391.7332568704096,1149.794871745338,0.6289956062127072,0.055226646821739715,-0.36961228308440297,-0.07335998808436561,-0.11672339672384485,0.84156,-0.28794,-0.017324,0.42623,-0.24682,0.5604
2.7508639812299984,5.290465253971703,0.32603256491916255,341.0370870053554,0.2463179482458764,2090.574701410803,900.4599066428893,0.12159750324042327,0.5989164068327121,0.22442700892923106,0.0010305428653359372,0.21906699889039838,0.43253,0.049216,0.00022598,0.53721,0.049216,0.46716
22.102878983124437,6.1741773106078615,0.02633167551457882,412.03218708237694,0.3921126285450134,1783.3755520809618,1413.1857424985315,0.1284639840968121,0.23204277478843688,0.2643454627214328,-0.35292752287866735,-0.17740640428837398,1.6088,0.82182,-1.4859,1.8953,1.0864,3.9586
23.20932937305225,14.69827056265017,0.6452408300576732,76.03872633804379,0.2858516022784763,2054.5228021836997,998.4242385448761,0.448655565136455,0.10942515472241854,0.17937369221182542,-0.09395459524123556,-0.37806251030824606,2.3355,0.5245,-0.27861,1.3394,0.52391,2.3144
10.609342290180363,10.156211730744783,0.18194445486180483,352.063895328166,0.19688270293983876,1215.2729962284882,1025.6589946370134,0.40929761078955423,0.08360842076201898,0.3612129538474911,-0.1834593697782187,0.3207672324573505,0.87443,0.302,-0.14524,0.61792,0.31706,0.98149
3.7618606819506737,8.973390216898638,0.5511606303790584,127.17669160203457,0.07816160463226575,1490.791686018915,1496.6867544016304,0.30141006966733186,0.3609366859674368,0.09500222128439845,-0.26352054456350116,0.12066053091692175,0.68438,0.016084,-0.044615,0.69445,0.016084,0.69051
5.920346020465623,13.615806526550184,0.28318193596890195,27.318878084750775,0.3643499843896502,1595.8589423107132,1086.1517047193877,0.35714443297890763,0.016198414578337973,-0.3878825529552415,-0.23164299353896362,0.044377561132336596,0.90937,-0.20021,-0.13284,0.73869,-0.23132,1.116
8.447153783308808,7.29874049286237,0.9214336051103659,486.5936884789909,0.25814684549592243,1335.2541827156551,1571.3242214482943,0.24904123460349442,0.33873392365008664,-0.05605648847685679,-0.11485604212318268,0.2438801186081847,1.8686,-0.092485,-0.1895,2.0165,-0.092485,2.1378
24.910252780630813,7.554016783086303,0.376041800437402,210.08289194378582,0.17150942962803997,1935.6127382023196,1373.5667754099372,0.18250444615764355,0.2677159529741494,-0.2847619975542046,-0.0012398580170925877,-0.2510056174996147,1.1066,-0.61924,0.060031,1.355,-0.70049,1.9861
20.391042541631496,11.529785780556221,0.7650882461854257,312.6638080802154,0.05275485741834782,1677.6765868380412,944.6605681355376,0.5025062992043495,0.19030576747766176,-0.1716734455237448,-0.34535697684705446,-0.05129562298309415,1.069,-0.064388,-0.14838,0.92327,-0.059534,0.98265
20.37637182923192,0.06039031827785075,0.09394553637774662,31.808547711517566,0.10706211485144049,1904.489037972113,1050.0581545773357,0.4525195329277478,0.3164192736796068,0.30660638314571087,0.021745623207679032,0.10686535081901316,0.417,0.1948,0.031839,0.3495,0.18145,0.28096
25.247114786222113,19.053324277002364,0.7328991550981067,491.0760936336318,0.013296924035975549,1757.303639262565,1464.8228737910142,0.13870492933179995,0.037540978825817396,0.049410426999949686,0.3252498222582508,0.3063923158080514,0.78489,0.01158,0.082287,0.75838,0.012926,0.958
8.90126006266419,16.112509994681364,0.1885447288491763,205.73860656201364,0.30068684879841384,1571.8313063091086,1437.5798599455534,0.3110301306626461,0.168003417863568,0.2159849367717691,0.23965058456463456,-0.38849159930137145,1.0493,0.49805,0.55263,0.71952,0.49805,1.5335
5.788545363080129,4.773346211653016,0.5767673978577368,308.3120202906899,0.21946717717140052,1421.957123036821,966.5553154409597,0.41212258501957916,0.2890465982716423,0.12752936857252273,0.10724725541124208,-0.18880601229804092,1.0189,0.085421,0.071837,0.93647,0.085421,0.94302
4.2159258901174175,17.620544037475064,0.3390593538610265,407.5451328886401,0.13632618745425162,1302.1407132799893,1404.9919859252086,0.258867919391457,0.13173963186812354,-0.23328619514009355,0.18795794933717785,-0.06489845161197466,0.5675,-0.08931,0.082518,0.523,-0.097242,0.71153
10.477500561606233,1.4596150987140835,0.9583040452718735,71.5594124876878,0.04262517661942835,1466.9288267476456,919.8226844563252,0.3597644039950501,0.21069985893193283,-0.12295050150440706,0.2586511666511791,-0.2655789889863195,1.0576,-0.030216,0.063566,1.0209,-0.030216,1.0747
23.1947319182422,3.7067685220928865,0.49592322878930717,356.4069891729288,0.3307841286887683,1863.2772413298148,1117.5821723021425,0.5065768907882906,0.38323905345995546,-0.34265310223905665,0.3699244673343059,0.2332586781460313,2.9417,-1.525,1.3985,2.4466,-1.2455,1.702
22.439814246305264,17.21390198713597,0.864925679699704,131.52776372580564,0.24952469055180346,2023.6737387778223,1546.4915948365651,0.19254038817874902,0.062277995965100814,-0.0010814710512950798,0.07658704018381424,0.033176407960075316,2.0156,-0.004283,0.3033,1.4997,-0.004283,4.2042
20.661397189155966,8.816661537058092,0.355253285798151,295.404410299586,0.007695350488330755,1368.1417320494284,1726.4940414310174,0.8884562179823108,0.10397876370844192,0.24832317083423516,0.055995840867131,0.27260450208251374,0.50134,0.036403,0.011533,0.39275,0.022716,0.3806
2.4139859383174223,16.320409714010264,0.5339799621374346,122.54011484931381,0.3888810942880766,1828.9779270934,1034.4248638166277,0.17285452156729808,0.718660427651731,-0.05974729876473023,-0.3254476458212361,-0.3633001899505822,0.91761,-0.0058061,-0.027901,0.97357,-0.0056572,0.91207
12.89471843502624,2.793909604620468,0.16885654746918008,396.64415533531434,0.2826379966640776,2001.669714610272,1505.504768460432,0.48640809170461075,0.44764224974198147,-0.3966271127580434,-0.021149239706035716,-0.16399867409131547,1.4036,-0.76636,0.097212,1.4593,-0.62676,0.71812
23.773797177264655,10.311982531480306,0.9744708002089523,195.27142051139998,0.11393470428633436,1626.0860303872298,1241.2389404634334,0.5648905982825141,0.22498532910215766,0.10788588871022908,0.3970101294025807,0.07190482611846111,2.1633,0.19858,0.66824,1.5331,0.18283,1.5704
28.423929122273066,2.3530880376798105,0.627327842982579,173.73335553375898,0.19388919704197152,1267.8860816730519,1422.0018622696239,0.31346273412845843,0.5702627839912715,-0.1628674250376448,-0.10742223735541573,0.13167845861615812,2.5809,-0.90499,-0.57825,4.0203,-0.8956,1.5052
5.249091197967995,6.017757828316093,0.817630295414757,11.591785744966865,0.3189361245154255,1961.4147339091348,1642.9860558669714,0.8225428839127701,0.07655726828133266,0.017267875361266005,0.16658243567602332,-0.22931608131905,1.8639,0.012494,0.12052,1.3242,0.012494,1.3418
15.950779620824381,18.533383620787504,0.012023216866608708,336.7387231996831,0.0751005802295209,1444.9900873298602,1007.1817829167347,0.21221296335390583,0.6991658906401861,-0.2810105848392777,-0.2390771350675011,0.33157805093355197,0.20608,-0.1421,-0.083109,0.48346,-0.13428,0.15393
18.105660082439613,3.880030963437166,0.7749472905578092,439.6111950584318,0.3674171211005476,1563.8726259397897,1361.289341053109,0.36585697303052805,0.5293901769251718,0.18623790794438355,-0.2592357927411394,0.20845176908239493,3.1173,0.73813,-0.92262,3.7787,0.6724,2.1408
8.060355973715335,7.7104414435056965,0.7176855023205281,369.31468095440454,0.14246637723867916,1805.939885190731,1589.414509816725,0.7703681764600034,0.023207236908147178,-0.03144095362090915,0.21829912694719428,-0.1061079761855796,1.478,-0.024097,0.16731,0.90538,-0.024097,1.0458
26.258135738501792,15.19952292786343,0.39840798630453644,43.193728913905666,0.2611342569665971,1373.612438180863,932.3245583794755,0.26439178555744514,0.6003928377098513,0.2700138861206115,-0.1877437908001775,0.007984474101066119,1.7696,0.83619,-0.43028,2.932,0.79402,1.4129
14.59924671950452,19.94665833784016,0.9310485034724697,265.61461832908384,0.17471694677556607,1896.6299702792685,1073.8241270581727,0.11903000162701867,0.7809200156773692,0.08937008305200789,-0.07714577592692523,-0.0900838529595171,1.2822,0.11264,-0.097232,2.1164,0.11264,1.2583
0.7057543737241998,0.97339619771773,0.30383927856013176,225.89869012440036,0.05599250994375714,1708.9693091093745,1559.048788666267,0.4323940843260549,0.45200120120018505,0.3543856908143558,-0.3697362974902205,-0.29039233519629176,0.32211,0.00067477,-0.00060209,0.32215,0.00057377,0.3215
19.081367691454943,13.460030175159872,0.6231096799831838,426.29644932566174,0.34976580703640625,1249.1771604567155,1316.1236774342174,0.6189088216980155,0.2747188635047653,-0.1408112937448509,0.04880641862224322,0.39868471588317933,4.9867,-0.85329,0.29576,2.9009,-0.85329,1.8807
0.334585883660987,19.365110461185033,0.12511430916441604,1.0561155935485744,0.21873208122117752,1796.0394558224434,1260.084980058855,0.3892539483985566,0.11294559613012063,-0.1519324738611735,-0.1515860044218423,0.23795517168505476,0.17776,0.0063759,0.0066494,0.18956,0.0064574,0.17291
14.097043926908261,0.3894844126704149,0.5141271412544883,477.8656357369828,0.3124568379708518,2097.9424093729467,1731.1507462756335,0.2816255811841395,0.24179997215201526,-0.29195469074902536,-0.2949602007898251,0.037854686759096645,1.5936,-0.56789,-0.64339,1.5028,-0.6237,2.074
26.81330974739669,4.465241229178477,0.032201729659643026,201.29987700127043,0.023493001309533995,1228.7574711896127,1645.9106776738554,0.10836846318530664,0.36444511307355243,-0.07381392565604594,-0.38367521022614837,-0.05708914483520061,0.17198,-0.033741,-0.2159,0.2804,-0.039874,0.40883
18.559325447218214,15.782214313910995,0.6704946410906502,286.3303777782214,0.10477599463111008,1533.2809691797734,1231.0773181906723,0.42892293517377045,0.09337801383358336,-0.3825757437555216,-0.06296850808987398,-0.25776367420629864,1.3137,-0.29097,-0.0045848,1.1029,-0.29781,1.3588
16.495954499601012,1.7630721714816056,0.4329086589243263,436.3488731471438,0.23784024985222116,1639.0622758505654,1586.955928048042,0.16240961525819078,0.3352136014318844,0.07531642089608243,-0.03224961080808941,-0.38381942238064765,1.1563,0.26981,-0.11553,1.7753,0.26981,2.3742
28.865764084832744,17.94573166298149,0.8020831153625623,86.71856224380201,0.3316289958522973,1347.6949465518674,1157.9778116005689,0.48277459980837817,0.006441336404259432,0.36844850770355764,-0.3146833083248623,-0.1841034139005596,4.4835,1.1521,-1.1992,2.7944,1.1703,4.6116
12.5207605686442,16.90676378716575,0.2772732618764043,362.79536419451915,0.04499664266173462,1977.8788814579082,1297.7265387641305,0.3371014605999626,0.1867978409674455,0.19718582087618863,-0.20027583028381785,0.11469897719424715,0.41062,0.052834,-0.057877,0.36812,0.054786,0.45271
1.9071624973016792,3.3827825574697,0.8962165068669244,151.5597607774269,0.126240060203599,1690.9447881497706,1782.9370083016533,0.22925767668701524,0.2579468604984845,0.2590812310776003,-0.14675459897330495,0.3141833139697725,1.0415,-0.0027222,0.0015101,1.041,-0.0030076,1.0381
21.988824376100673,3.1240765400018544,0.6901094080663286,97.61986417030744,0.08688353905826299,1941.8955760599397,1276.143640668284,0.23570564307711833,0.5229934701503451,0.20505837743413446,0.2947516500552157,-0.08229295016292687,1.04,0.22961,0.29872,1.3299,0.22989,1.0455
11.940773303346242,9.132209947607759,0.7556683910363354,212.25840012259,0.2118358352762325,1287.405014893759,1061.091152549043,0.6874855714301746,0.02931102356810515,-0.35065289975535796,-0.229631581805313,0.37838191089249407,1.9663,-0.30972,-0.19769,1.3501,-0.24866,1.525
22.64040235533733,16.62869112535119,0.07509884558366611,385.36773488001285,0.19314113143544434,1670.7345884164563,1690.9224983089885,0.3439027131610252,0.6440853692664893,0.13847118579895124,0.15219302270941154,-0.2825586134559268,1.5411,0.57559,0.55355,2.7497,0.53932,0.36698
29.224182178051585,5.7205115657328625,0.29235672132810575,496.13329596277254,0.12402698407729945,2042.3367226301793,975.8459308141516,0.5422275662620254,0.15200498450878713,-0.18366039833199455,-0.34326080123538805,-0.32280149098631283,1.2229,-0.21305,-0.46524,0.66337,-0.19178,0.89099
4.588053266707155,2.0411635714126755,0.2307037579045631,320.5892472552005,0.3990642019053309,1327.474499401033,1190.9035318338465,0.1958270762190856,0.495693828108423,0.035350666158591226,0.3842563351866845,0.012656555656659019,0.77088,0.04375,0.39889,1.0501,0.045149,0.88769
17.041853823853938,8.012488277429062,0.1725093126501888,140.60131944647927,0.3379896653236559,1746.0832543426468,910.1071971135714,0.5960398685577027,0.14776865520804483,0.16641094824427216,-0.09157086765411032,-0.04953592323650008,2.2328,0.5263,-0.28627,0.80736,0.50619,1.1338
9.277922033754363,4.186992734540999,0.36720875859018415,52.52050390835995,0.1630439498903698,1483.2179920568637,1145.9287663161185,0.1417968630528711,0.40394999828066813,-0.015154205568213008,0.032471349442610487,0.3393872623451951,0.60577,-0.015811,0.033879,0.87929,-0.015811,0.93177
24.806267320323084,0.6480416800403968,0.8374128634173423,266.17060371803757,0.2510366859015584,1789.8643792911525,1341.9097795152975,0.28809015850659275,0.5766598781319727,-0.2442241904441826,0.14618523142445178,-0.35862200651669174,2.192,-1.1838,0.70861,3.5908,-1.1838,1.4512
1.6305133688135072,7.134962425557803,0.6544309024794027,418.0812798407494,0.025991319724685474,1579.9483564678562,1106.0934305002959,0.6352946581897493,0.07045309425550013,0.3990276979116917,-0.1809664795482252,0.05473914800366575,0.67354,-0.00047461,0.00016656,0.67419,-0.00039754,0.67402
19.735726748953947,3.4549716914896855,0.8139976690016687,387.1891739328448,0.01487131499557443,1275.5933918680441,1146.3828513872418,0.4381499599230644,0.49851375334389564,-0.29636822133619933,0.3215281679712823,-0.01542041331502303,0.92315,-0.064542,0.056729,0.93331,-0.055045,0.86577
1.4938011560588145,10.938788286646083,0.008439215530082584,218.2174728175645,0.3836552034347734,1679.0821853534185,1389.52851973399,0.62310894642758,0.27741698601058823,0.008409715063288858,-0.09740898738916964,0.12371894803301409,0.32253,0.004122,-0.047745,0.15309,0.004122,0.065872
24.723227663307263,17.430622889015172,0.4531116053154692,99.43699807538006,0.10861416653170662,1437.7220968149404,1617.4387203698298,0.1149327630753331,0.7710941822953592,-0.15986257530830128,0.025027639288905057,-0.21510826524021243,0.88634,-0.43962,0.068828,2.6908,-0.43962,0.8837
27.500253903651238,5.2335207511933515,0.16456307594478128,19.922850328045453,0.17733846276984722,1347.2511938118191,1102.0636678329874,0.7646114905736111,0.02588084213384783,0.11777700509949995,-0.26690160034823884,-0.3811228332368763,1.6531,0.17941,-0.46864,0.37924,0.14127,0.66155
9.198140523399505,17.71488991393959,0.9701134612444788,314.6101303424845,0.2209957511512153,1835.7720219044022,1758.936495342466,0.2601908505384978,0.6469297164304844,-0.3807369729621567,0.1395357566471212,0.28300538981833545,1.7422,-0.42627,0.18583,2.2191,-0.38713,1.6262
6.202126560910325,1.3979419782179408,0.35849787821490314,165.2528999068968,0.30228472937910406,1995.3149394793422,1344.1473113192053,0.3717165957378857,0.5195888369853839,-0.06299170032819507,0.2071177514690012,0.08347611222487289,0.91656,-0.075703,0.24517,1.0922,-0.075202,0.60537
16.901990975957922,13.894246239382587,0.5371587352572009,494.2962368077722,0.09604574220604299,1646.5372221234545,1531.0280481800278,0.6629873676867392,0.30325793480775415,0.22578631621254242,-0.1860347745924974,-0.18064780771962385,1.424,0.22737,-0.1623,1.0428,0.1739,0.81016
15.310588949942309,8.53869498960711,0.3005489814023487,344.4147040638427,0.35984439299218807,1527.5722348004056,1062.4447342716094,0.8184464746416248,0.07388365113668202,-0.13189820951730008,-0.11870143438698816,-0.05429299449476832,3.5624,-0.44851,-0.40434,0.94343,-0.3525,1.0344
4.504552271278575,16.052113450281787,0.6198851872227155,50.7023978131845,0.041022670830423776,1875.306764046965,1698.471277577287,0.20635337229847722,0.652629023838503,0.3696884004016474,0.28813228705510124,0.15656092144979128,0.68639,0.033223,0.020552,0.72223,0.031847,0.68349
10.884658728446253,4.869429107792769,0.23916861491100863,464.6587245682807,0.13480529036658745,1730.7318618430622,1269.4824592424375,0.3176636881385632,0.5800641120121094,0.08632250974401312,0.15881880651554464,0.3566455042401716,0.61908,0.089917,0.16543,0.89241,0.089917,0.39472
22.545832870148402,0.2782375932998024,0.7132785791131667,249.97169385864197,0.24798031576368795,1543.4488958743996,1185.974272515095,0.4905053112651389,0.40112968567932095,0.25406882239515116,0.07020448705951776,-0.3389670004693374,2.7164,1.0777,0.32888,2.3897,1.0004,1.2059
11.800456269570999,12.789208845080621,0.3939505010633729,419.91741141857705,0.15426320126180434,2087.832671514727,1450.0212633435804,0.5707509996273257,0.22228721851528474,-0.04127714310054997,-0.34912903274766355,0.24687939593239672,1.1587,-0.045693,-0.39849,0.74764,-0.044123,0.74326
21.909504204158576,18.80219397200672,0.0823202430904843,272.1487633116274,0.329205112520855,1394.4755147476376,1671.2298294528177,0.16709861431835965,0.7284862729526911,0.18943958294914065,0.3768443103472469,-0.13828419817313364,1.9387,1.2165,1.6268,4.8055,1.1889,1.682
1.9999331203075126,19.696004830365816,0.25315445284359156,483.8442637663393,0.28418945231234444,1593.566373903314,1162.0195920984854,0.18678369596197084,0.08997186100249886,0.1497164360936143,-0.02563057562819404,0.2581922566898275,0.44293,0.031218,-0.0051258,0.42351,0.034394,0.56877
12.59833909867145,1.1914150960056111,0.8879918325582519,7.0304830880757745,0.3904530295958385,1400.6613751226885,1576.7534159825354,0.5106733253809791,0.36728792865247417,0.20654125797138068,-0.321307906017839,0.05829039945057479,2.7474,0.51495,-0.78283,2.283,0.43448,1.7488
28.94740184527645,3.9756751343321057,0.40997228033840655,284.5084795839833,0.07669786477821185,1925.3795594464023,1774.5179161471583,0.3639645223942287,0.23836942123030835,0.027850455728232915,-0.2076947974614408,-0.0406118003146097,1.1775,0.054879,-0.40926,0.93,0.054879,1.2439
16.591868605214636,15.138992832474411,0.7946289253948257,199.48130247032844,0.1954153153699493,1736.8524374683482,1303.517407303781,0.25300749272510226,0.11576398978052,0.31591121813813083,-0.13934148338659297,-0.2399156287783008,1.6259,0.35303,-0.15073,1.5082,0.42253,2.1926
18.637358163124695,2.291548393667676,0.05489589919252322,80.74326717210214,0.25961276384693366,1856.0367225437212,1742.1773321672633,0.4179829926947765,0.2613770478922168,-0.023225817973791807,-0.1590227334949728,-0.3137816214729975,1.7333,-0.091379,-0.62564,1.1172,-0.091379,1.3503
26.90561903198976,18.62816814799141,0.6781948544272222,430.3692729276846,0.36581215965970604,2031.3536040653003,1256.977135368751,0.30682998061153854,0.1839790480322216,-0.33315449354898186,-0.28751759330412935,-0.11347082663179853,3.1244,-1.0117,-0.97959,2.7399,-1.1218,3.9414
14.193419370934647,16.536958918118103,0.1494791415660642,153.3773779892428,0.054412897743844627,1295.7584798308892,1229.735754298714,0.13460852639104054,0.009847101869469374,-0.10134781261415182,-0.3770253957078634,0.18136785584479054,0.28834,-0.023251,-0.2104,0.21054,-0.043337,0.69606
0.4157694582254626,2.5416359019905332,0.5221096065101214,364.61631994060787,0.17317011633561355,1473.7504066981303,1658.669212494353,0.4582762441356834,0.3323704104060381,-0.24253609726277067,-0.06961272731305568,0.38183741574797825,0.59739,0.036257,0.0084816,0.61483,0.034399,0.6342
19.16268979047742,9.618592481162306,0.2272150474144146,189.55117756136102,0.09211248159540247,2021.480418444687,1603.077781592541,0.6328569176158569,0.08017966662202254,-0.25019737229168193,0.12924201625095405,0.22970752206425316,1.0395,-0.27992,0.17121,0.4642,-0.2482,0.6427
14.737674702119175,3.127074452379905,0.29689430720098314,120.4746374919514,0.21715332134702395,1321.0855103339702,1352.8652198162004,0.2906308359014504,0.5738657365650585,0.30497550406721985,-0.19517536415531675,-0.13359981302557428,1.3111,0.61102,-0.27302,1.9711,0.57128,1.032
